number,Date,Price_AAPL,High_AAPL,Low_AAPL,Vol._AAPL,Price_NASDAQ,High_NASDAQ,Low_NASDAQ
343,"Jul 17, 2017",0.6441540518393928,0.6460324945342307,0.6462670964369719,0.012606009035665151,0.7741967536837076,0.7739787012048918,0.776271216400658
344,"Jul 14, 2017",0.6419114158795877,0.6393020962832769,0.6408659290878997,0.010637899719775646,0.7739502298583117,0.7728237206175949,0.772655132402461
345,"Jul 13, 2017",0.63643420882391,0.6357011188751233,0.6326335046606848,0.013364215083589795,0.7691669129808629,0.7677686427159726,0.7691905603036299
346,"Jul 12, 2017",0.6276793030577479,0.6257984310027007,0.6299329209861486,0.013192139952145904,0.7674978460609644,0.765785988743642,0.7673673671145946
347,"Jul 11, 2017",0.6267736231509035,0.6243837613066403,0.628016377733252,0.01044969254475889,0.7589625874939471,0.7576271356481434,0.7563890674063813
348,"Jul 10, 2017",0.6247466252641566,0.6248124490933252,0.6236170398118304,0.01115412511410732,0.7568344328379799,0.7564596145550128,0.7553739376806305
349,"Jul 07, 2017",0.6209513951783326,0.6196681956531058,0.6215698231553272,0.010137806369016839,0.7539025602002378,0.7531576993689617,0.7515078590484799
350,"Jul 06, 2017",0.6146978910596455,0.6143095983195439,0.6194354908964196,0.012788838862824285,0.7459005980718316,0.7485227284127731,0.7478147565014387
351,"Jul 05, 2017",0.6205632466468279,0.6198396707677798,0.6207857827336877,0.011412237811273157,0.7536220764601193,0.752992164691955,0.7501455145533492
352,"Jul 03, 2017",0.6180187173847415,0.6220259784798732,0.622440979179371,0.007492151223067015,0.7484916137877254,0.754715230193525,0.7508651960753367
353,"Jun 30, 2017",0.6202613533445466,0.6205684400051442,0.6254029096611203,0.012191953250628287,0.7523102175321205,0.7538712541509074,0.7537590733532235
354,"Jun 29, 2017",0.6187950144477509,0.6212972092425086,0.6188692394807911,0.0167519442338914,0.7528045229575313,0.7596361246827252,0.748553377010847
355,"Jun 28, 2017",0.6280674515892526,0.6254983495520213,0.6227023259865843,0.011686482552011858,0.764132041179541,0.7623561603980857,0.7557489296315609
356,"Jun 27, 2017",0.619010652520809,0.6257126934453637,0.6247059848418852,0.013127611777854445,0.7530900377961274,0.7618583023164822,0.7559787226789323
357,"Jun 26, 2017",0.6280243239746409,0.6348008745230849,0.6323721578534716,0.013627705128613254,0.7657344460446133,0.7705262999488346,0.7669393459988864
358,"Jun 23, 2017",0.6300081942467762,0.6299995713122133,0.6311960972210124,0.01887061928979431,0.7680110181056657,0.7662537496112443,0.7650896382274622
359,"Jun 22, 2017",0.6272048992970198,0.6280276074934624,0.6312396550222146,0.010089410238298244,0.7644188137927564,0.764787764479268,0.7654911447607816
360,"Jun 21, 2017",0.6282399620476992,0.6253268744373472,0.6290182071609026,0.01125091737554451,0.7640741835470503,0.7621517501529941,0.7628270605302663
361,"Jun 20, 2017",0.6245309871910983,0.628756376730827,0.630455614600575,0.013202894647861148,0.7582984824949218,0.7618194267483973,0.761069522497623
362,"Jun 19, 2017",0.630266959934446,0.6281990826081365,0.624880216046694,0.017311188411084047,0.7647106175044495,0.7629856937909447,0.7619609175055585
363,"Jun 16, 2017",0.6127140207875102,0.6185964761863935,0.6185207770711735,0.02689362229336573,0.7537365339504815,0.7527338302717779,0.7533121132500943
364,"Jun 15, 2017",0.6214257989390606,0.6185107386290564,0.6185643348723757,0.01711222654035205,0.7554647162774903,0.7538110597229049,0.7510836257302558
365,"Jun 14, 2017",0.625177901410273,0.6314571097869421,0.6256642564683336,0.016768076277464267,0.7591613158838069,0.7622608525537485,0.7568537038977698
366,"Jun 13, 2017",0.6313451502997369,0.6312427658935996,0.6313703284258212,0.01818769611187637,0.7623661256139513,0.7608663483050252,0.7601983290762698
367,"Jun 12, 2017",0.6262992193901754,0.6254126119946842,0.6198710689084416,0.03869690084084513,0.7567187175729982,0.755524092819808,0.7514384160946039
368,"Jun 09, 2017",0.6416526501919178,0.6644232005830154,0.6351598571304121,0.03470153138263228,0.7608001962128407,0.7753242974808632,0.7548499590286571
369,"Jun 08, 2017",0.667572346573511,0.6659236078364127,0.6716612945378518,0.011240162679829266,0.7751187024797027,0.7731121522517732,0.7731892118477255
370,"Jun 07, 2017",0.6692111959287531,0.6678098340978265,0.6720097569474693,0.011143370418392078,0.7720522479576886,0.7704435326103313,0.7712006181685493
371,"Jun 06, 2017",0.6652434553844826,0.6670810648604621,0.6689607108633157,0.014127798479372062,0.7692448950072638,0.7706228618437553,0.7715389947437996
372,"Jun 05, 2017",0.6630008194246776,0.6612509109615466,0.6675668612248454,0.013434120605738877,0.7718384262723964,0.7714254542171213,0.7743533282745193
373,"Jun 02, 2017",0.6695562168456461,0.6655377888283962,0.6650840665563202,0.014746193482998545,0.7731112941871947,0.7711934548591952,0.7695074726931367
374,"Jun 01, 2017",0.6597662483288049,0.6564496077506752,0.6621656938757732,0.008632148968882793,0.7656941972567937,0.7634572168102972,0.7627752939646497
375,"May 31, 2017",0.6579548885151162,0.6600505851588288,0.6628626186950083,0.012960913994268176,0.7596178880706368,0.7603120579471693,0.7581819582155432
376,"May 30, 2017",0.661879501444775,0.6611651734042098,0.6670006098092169,0.010637899719775646,0.7602052688178805,0.7597025893636445,0.7627702435680042
377,"May 26, 2017",0.6616207357571053,0.6603506666095084,0.6669134942068126,0.011605822334147534,0.7610857110514367,0.758999066986366,0.762296768882486
378,"May 25, 2017",0.6627420537370078,0.6608222231748617,0.6656938757731511,0.010159315760447325,0.7604656281640894,0.7597289244258956,0.7595013743391872
379,"May 24, 2017",0.6604562901625911,0.6600505851588288,0.664125794929872,0.010148561064732081,0.7551527881718876,0.7533019151860509,0.7550582878902852
380,"May 23, 2017",0.6624401604347264,0.663180006001629,0.6669134942068126,0.010524975414765594,0.752095138072209,0.7513982664004735,0.7528436889612218
381,"May 22, 2017",0.6632595851123474,0.6618082050842372,0.6651711821587247,0.01216506651134018,0.7514549307909516,0.7495184445759804,0.7497440080200298
382,"May 19, 2017",0.6592487169534653,0.6592360783641273,0.6639515637250633,0.014310628306531197,0.7451761198910768,0.7458352980125806,0.746333727685138
383,"May 18, 2017",0.6570060809936602,0.6564924765293437,0.6574178935447339,0.01786505524041907,0.7415826578035483,0.7416843905815784,0.7370637246422741
384,"May 17, 2017",0.6471298572475956,0.6617653363055686,0.6512326857740223,0.027114093555528213,0.736062284999151,0.7478819085646639,0.7386634377797445
385,"May 16, 2017",0.6696424720748695,0.6681527843271745,0.6730551441763221,0.010594880936914674,0.7560143637861532,0.7538123137734883,0.7550292481095734
386,"May 15, 2017",0.670634407210937,0.6706820422686157,0.6744925516159945,0.013799780260057145,0.753473659055034,0.7516653791747343,0.7532224687096363
387,"May 12, 2017",0.6723595117954025,0.6696960603592403,0.672837355170311,0.017305811063226425,0.7498965480375571,0.7478781464129137,0.75077681413404
388,"May 11, 2017",0.6630870746539008,0.6596218973721438,0.662557714086593,0.014471948742259844,0.7492337008131513,0.7475470770589002,0.747021844228091
389,"May 10, 2017",0.660111269245698,0.6590646032494534,0.6616865580625492,0.013692233302904713,0.7508914477614758,0.748981710926292,0.7505811112640258
390,"May 09, 2017",0.6632595851123474,0.663094268444292,0.6675233034236432,0.02085486064925668,0.7498160504619178,0.7491522618056321,0.7510507981520599
391,"May 08, 2017",0.6590330788804071,0.6580357525614094,0.648270755292273,0.026027869288288652,0.7475608605693946,0.7457813738374951,0.7479536424091907
392,"May 05, 2017",0.6415663949626946,0.6378016890298794,0.6383831344193746,0.014509590177263195,0.7473218833917151,0.7451092027248011,0.7459448471434325
393,"May 04, 2017",0.6310863846120671,0.6299138337548762,0.634245143305166,0.012380160425645043,0.7441246203092868,0.7426086258615326,0.7443249324193798
394,"May 03, 2017",0.6333721481864838,0.6314142410082737,0.627537241920028,0.024387778191714067,0.7437737011904838,0.7421245623363464,0.7441936221065961
395,"May 02, 2017",0.6353128908440073,0.6339863677283835,0.6387315968289922,0.02419957101669731,0.7466439428718769,0.7453549966391444,0.7477642525349835
396,"May 01, 2017",0.6313020226851253,0.6301710464268873,0.6305427302029795,0.017881187283991937,0.746169761840376,0.7451054405730508,0.7452125396298311
397,"Apr 28, 2017",0.618665631603916,0.6177391006130236,0.6231814617998085,0.011030446113382024,0.740636811289785,0.7417583795659981,0.7426065349607395
398,"Apr 27, 2017",0.6192694182084788,0.6171389377116645,0.6233556930046172,0.007476019179494151,0.7408040953141607,0.7388314255043791,0.7414550445255594
399,"Apr 26, 2017",0.6187950144477509,0.6190251639730784,0.6236605976130325,0.010589503589057053,0.737821911691644,0.7376012018820791,0.7402088591532757
400,"Apr 25, 2017",0.6224608616897399,0.6203112273331333,0.6257949298719402,0.009960353889715326,0.7378546138317476,0.736990479247971,0.7378010825525209
401,"Apr 24, 2017",0.6186225039893043,0.6162386933596261,0.6227894415889886,0.009024695362489168,0.7326134669928496,0.7312093060585692,0.7337102612696444
402,"Apr 21, 2017",0.6127140207875102,0.6107943584687272,0.6169962540290966,0.00912686497178398,0.7233939790328973,0.7223444224846253,0.7247685340087398
403,"Apr 20, 2017",0.613447190235908,0.611823209156771,0.6139907657461452,0.012353273686356936,0.7241813459446202,0.7232222578929943,0.7223392932222413
404,"Apr 19, 2017",0.6058567300642601,0.6078792815192695,0.6108981618607893,0.0091322423196416,0.7174208073655282,0.7192657283024168,0.7193279942223462
405,"Apr 18, 2017",0.6080993660240651,0.6080507566339435,0.6137729767401343,0.007717999833087122,0.715715264981668,0.7149216970815735,0.7158217563511894
406,"Apr 17, 2017",0.6108164057445983,0.6073648561752475,0.6127275895112816,0.00872894123031998,0.7166359560030439,0.7145141306419736,0.7145124410208366
407,"Apr 13, 2017",0.6074524518048907,0.6095082951086723,0.6135116299329211,0.009395732364665059,0.710140807868638,0.7144827793773889,0.7128647491152336
408,"Apr 12, 2017",0.6106870229007634,0.608522313199297,0.6133373987281122,0.010756201372643322,0.7140411669632919,0.7159312078011979,0.7160578623943678
409,"Apr 11, 2017",0.6099538534523655,0.6136665666395164,0.6091994076139037,0.01614968127383778,0.7178912150731711,0.7172918526841697,0.7146500643294272
410,"Apr 10, 2017",0.6165955061025574,0.6159386119089467,0.6215698231553272,0.009992617976861056,0.7196722239341933,0.720917312920734,0.7204921106491401
411,"Apr 07, 2017",0.6173286755509553,0.6172246752690016,0.6231814617998085,0.008777337361038575,0.7192797982529512,0.7189384211001534,0.7192231984919516
412,"Apr 06, 2017",0.6187087592185275,0.6186822137437304,0.6239655022214479,0.01118638920125305,0.7194231845595588,0.7186261625048908,0.7193128430324096
413,"Apr 05, 2017",0.6202613533445466,0.622711878938569,0.625533583064727,0.014719306743710437,0.7176031846853362,0.7244963732857128,0.7193178934290552
414,"Apr 04, 2017",0.6234959244404192,0.6202683585544647,0.6227458837877864,0.01050884337119273,0.7218959694612322,0.7201071962438677,0.7221587415421639
415,"Apr 03, 2017",0.6188812696769741,0.6169674625969906,0.6222231901733601,0.010562616849768945,0.7214016640358215,0.7235608515505081,0.7207660946671598
416,"Mar 31, 2017",0.6187087592185275,0.6176104942770181,0.6220489589685513,0.010385164370467432,0.7235474275364597,0.7234203978851691,0.725063982212503
417,"Mar 30, 2017",0.6198732048130418,0.6185964761863935,0.6241832912274589,0.011218653288398779,0.723874448937495,0.7220359260411128,0.7240829426641094
418,"Mar 29, 2017",0.6206926294906628,0.618553607407725,0.6228329993901909,0.015509776878780813,0.7217626453515795,0.7200419856135316,0.7211701263988021
419,"Mar 28, 2017",0.6193125458230906,0.6166245123676426,0.6116386444812266,0.01775750828326664,0.7189439724295804,0.7185158060535529,0.7158583717268694
420,"Mar 27, 2017",0.6067192823564928,0.6045355167831268,0.6029270842407876,0.012493084730655097,0.714570690078045,0.7135623062491848,0.7083496945141329
421,"Mar 24, 2017",0.6056842196058135,0.6067646932738886,0.6104625838487674,0.011858557683455749,0.7131078981957223,0.7147850055679845,0.7132031256904838
422,"Mar 23, 2017",0.6068917928149393,0.6060787928151927,0.6115950866800245,0.010756201372643322,0.711718057241323,0.7127622219769856,0.7130958047617664
423,"Mar 22, 2017",0.6090481735455211,0.6061645303725296,0.6078926735778378,0.01371912004219282,0.7122148782159726,0.7106115252264815,0.7099178426725689
424,"Mar 21, 2017",0.6022340104368827,0.6113087838127492,0.6077620001742312,0.021069954563561543,0.7087157492248964,0.7234517491497537,0.7110440811245212
425,"Mar 20, 2017",0.6092206840039678,0.6057358425858447,0.609939890234341,0.011396105767700292,0.7222632396500871,0.7218290076948544,0.723340534357217
426,"Mar 17, 2017",0.6028809246560572,0.60359240365242,0.6084589249934663,0.023409100881626937,0.7221965775952608,0.7215142409984249,0.7236309321643348
427,"Mar 16, 2017",0.6058998576788718,0.6036781412097569,0.6100705636379475,0.010153938412589703,0.7221663910043961,0.7213725332825024,0.7232294256310154
428,"Mar 15, 2017",0.6049079225428041,0.6025206841857075,0.6047129540900776,0.013627705128613254,0.722077089006421,0.7213374198661676,0.7195577872697176
429,"Mar 14, 2017",0.5985681631948937,0.597805118532173,0.6038853558672359,0.008046018052402038,0.7166397293269019,0.7149793834084092,0.7162396766736068
430,"Mar 13, 2017",0.5994738431017379,0.5968620054014662,0.6037982402648314,0.009180638450360195,0.7190244700052197,0.7171024910460788,0.7198949012458066
431,"Mar 10, 2017",0.5992150774140681,0.5965619239507867,0.6030141998431919,0.010358277631179325,0.7172572966650106,0.7164967846143042,0.7166891619750585
432,"Mar 09, 2017",0.597231207141933,0.5941184035666823,0.596088509452043,0.01172950133487283,0.714374477237424,0.7139811591440351,0.713739730334071
433,"Mar 08, 2017",0.5986112908095053,0.5984481502122004,0.6037982402648314,0.00987431632399338,0.7142159976353838,0.7149956860659932,0.7163343716107103
434,"Mar 07, 2017",0.6008539267693104,0.5992197882282333,0.6036675668612249,0.00919677049393306,0.7137606832231733,0.7148878377158221,0.7155376715398785
435,"Mar 06, 2017",0.600077629706301,0.598319543876195,0.6028399686383832,0.011509030072710345,0.7156787895177065,0.714633265447395,0.715681607844276
436,"Mar 03, 2017",0.6019752447492129,0.598576756548206,0.602796410837181,0.011412237811273157,0.7183918093716788,0.716264785256378,0.7174505092693717
437,"Mar 02, 2017",0.5984387803510588,0.6005058515882883,0.6035368934576183,0.013907327217209577,0.717193150159423,0.7195579220883453,0.7193229438257007
438,"Mar 01, 2017",0.6020183723638245,0.5999485574655978,0.5984406307169615,0.019392222031983604,0.7225776833049287,0.7214114088505874,0.7205211504298519
439,"Feb 28, 2017",0.5899426402725665,0.5883311184464354,0.594563986409966,0.012439311252078882,0.7126928325713315,0.7142971798910481,0.7143887063030213
440,"Feb 27, 2017",0.5896838745848967,0.5883311184464354,0.5927345587594739,0.010707805241924728,0.7172786788335398,0.7151549504900829,0.7156235282828525
441,"Feb 24, 2017",0.5885194289903825,0.5849873537102928,0.5883787786392544,0.01152516211628321,0.7151920307400118,0.7130744805722484,0.712283953500998
442,"Feb 23, 2017",0.5879587700004313,0.5885025935611093,0.5928216743618783,0.010992804678378673,0.7139594116130331,0.7157895000852754,0.7134202927462415
443,"Feb 22, 2017",0.5904601716479062,0.5869593175290436,0.5919940761390367,0.01101969141766678,0.7171189414568804,0.7154697171865124,0.7183103392982726
444,"Feb 21, 2017",0.588691939448829,0.5853731727183092,0.5914278247234079,0.012993178081413906,0.7177880775543831,0.7159061267895301,0.7182118565636848
445,"Feb 17, 2017",0.5844654332168887,0.5814292450808077,0.5875947382176148,0.011751010726303317,0.7143455484211785,0.7122305045296307,0.7123155184800326
446,"Feb 16, 2017",0.5828265838616465,0.5817293265314871,0.5864622353863578,0.011955349944892937,0.7113671381225198,0.7118003651795298,0.7117991154230275
447,"Feb 15, 2017",0.5835597533100444,0.5833154713422215,0.5855039637599094,0.018967411551231498,0.711938167799712,0.7101450184094625,0.7092726545011028
448,"Feb 14, 2017",0.5814465001940743,0.578256955459339,0.5795365449952087,0.017682225413259936,0.7073007527781097,0.705271777842431,0.7057424272458798
449,"Feb 13, 2017",0.5739854228662612,0.57281262056844,0.577358654935099,0.012202707946343531,0.7049600342114697,0.703754376636536,0.7061439337791992
450,"Feb 10, 2017",0.5689394919566999,0.5690401680456123,0.5743096088509453,0.010605635632629918,0.7012080925219011,0.7002982132287288,0.7017879666724325
451,"Feb 09, 2017",0.5702333203950488,0.5668967291121876,0.5702587333391411,0.015058079658740597,0.6988246096182026,0.6976998204199564,0.6977135591786539
452,"Feb 08, 2017",0.5685944710398068,0.5659536159814806,0.570694311351163,0.012181198554913045,0.6947079132890178,0.6932165895843574,0.6931985045775533
453,"Feb 07, 2017",0.5663949626946133,0.5653963218587902,0.567340360658594,0.020344012602782627,0.6936727647772797,0.6935476589383709,0.6951466950835651
454,"Feb 06, 2017",0.5610471384827704,0.5585801860504994,0.5605889014722538,0.014251477480097358,0.6923307192584162,0.6908639906899284,0.6933083507045934
455,"Feb 03, 2017",0.5558286971147626,0.5529643760449264,0.5573656241832913,0.012993178081413906,0.692735722685852,0.6906934398105882,0.6929699741293431
456,"Feb 02, 2017",0.5534566783111226,0.5538217516182963,0.5557104277376079,0.017940338110425773,0.6888907056744502,0.689335303028783,0.6890331899441552
457,"Feb 01, 2017",0.5544054858325785,0.558537317271831,0.5523564770450389,0.060034217139887616,0.6897019703039412,0.6901002738846473,0.6896177733558748
458,"Jan 31, 2017",0.5224910510199681,0.5195267286834998,0.5245230420768361,0.026269849941881623,0.6861978102143877,0.6842112523450745,0.6839436527246259
459,"Jan 30, 2017",0.5236986242290939,0.5205555793715436,0.5246972732816448,0.01614968127383778,0.6860619705554962,0.6868372342666814,0.6842807667007147
460,"Jan 27, 2017",0.5250787078966662,0.5236421314356754,0.5287917065946511,0.010869125677653376,0.6919823156888517,0.6907699368961746,0.6925053376379546
461,"Jan 26, 2017",0.5250355802820545,0.5240279504436918,0.5287917065946511,0.013977232739358657,0.6912779619020069,0.6910408118221856,0.6929788123234728
462,"Jan 25, 2017",0.5247768145943847,0.5225704119689629,0.5230420768359614,0.017338075150372157,0.6914238637578534,0.6896588480792961,0.6912970302405125
463,"Jan 24, 2017",0.5165394402035624,0.5139966562352638,0.5196445683421902,0.012294122859923097,0.6844583079158046,0.6831302607421972,0.6817214782005941
464,"Jan 23, 2017",0.5170138439642903,0.517040339520727,0.5208206289746494,0.011670350508438994,0.6784184741936092,0.6778143403192312,0.6772013732028478
465,"Jan 20, 2017",0.5166688230473973,0.5154970634886612,0.5206463977698407,0.017343452498229776,0.6787190823276378,0.6790947259648665,0.6796684919641875
466,"Jan 19, 2017",0.5157200155259413,0.5139537874565954,0.5190783169265616,0.01357930899789466,0.6768009760331046,0.678741083700352,0.6779185295265127
467,"Jan 18, 2017",0.5166256954327856,0.5157114073820037,0.5205592821674362,0.012562990252804178,0.6787593311154574,0.6767910350431894,0.678726592989797
468,"Jan 17, 2017",0.5166688230473973,0.5145968191366227,0.5140691697883092,0.01833288450403215,0.6766311764594902,0.6769252184556116,0.6777733306229538
469,"Jan 13, 2017",0.5125285720446802,0.5119389548591761,0.5166390800592386,0.01385355373863336,0.6810824408374264,0.6803374900930004,0.6815586029087759
470,"Jan 12, 2017",0.5134342519515245,0.5105671539417842,0.514025611987107,0.014380533828680276,0.6777329870260548,0.6761251341834124,0.6739350291723536
471,"Jan 11, 2017",0.5155906326821064,0.5132678869978994,0.5157243662339925,0.014649401221561357,0.6797655508109502,0.6778068160157308,0.677370561490473
472,"Jan 10, 2017",0.5128304653469616,0.5109101041711321,0.5144176321979267,0.012966291342125798,0.6782776034362403,0.6778281348756483,0.6778857019483167
473,"Jan 09, 2017",0.5123129339716219,0.5111244480644747,0.5128495513546477,0.01785967789256145,0.6757620541975083,0.6749224996739468,0.6765006306682811
474,"Jan 06, 2017",0.5076551515935653,0.5056801131735756,0.506446554577925,0.01688637793033194,0.6744086887070707,0.6743506526079236,0.6721661277472579
475,"Jan 05, 2017",0.5020485616940527,0.5001071719466712,0.50357173969858,0.011745633378445695,0.6702429391677306,0.6692504288852995,0.6698366322945087
476,"Jan 04, 2017",0.4995040324319662,0.4986067646932739,0.5033103928913669,0.011170257157680184,0.6688681915087636,0.6675574605977307,0.6667912431172562
477,"Jan 03, 2017",0.5000646914219175,0.497835126677241,0.4989981705723495,0.015289305616618325,0.6628396777581426,0.6638216439098288,0.6614567616604189
478,"Dec 30, 2016",0.4986414801397335,0.5015647104214,0.5019165432528967,0.016262605578847837,0.6570589456075366,0.662484825987941,0.6581613778492128
479,"Dec 29, 2016",0.5025660930693923,0.5011788914133836,0.5061416499695096,0.007900829660246255,0.6632182679185717,0.6635796121472356,0.663627169618834
480,"Dec 28, 2016",0.5026954759132273,0.5050799502722167,0.5052704939454657,0.011057332852670132,0.6640320480973015,0.6696341683638151,0.6660917631818508
481,"Dec 27, 2016",0.504851856643809,0.5041368371415098,0.5065336701803294,0.009653845061830896,0.6701800504367622,0.6713221204490504,0.6704994968542342
482,"Dec 23, 2016",0.501660413162548,0.4986496334719424,0.5026134680721318,0.007476019179494151,0.6670670582538315,0.665091997150797,0.6669831581897864
483,"Dec 22, 2016",0.5006684780264803,0.4986067646932739,0.5028312570781428,0.013842799042918118,0.6651464364100598,0.6662607722945113,0.6658480815437042
484,"Dec 21, 2016",0.5039893043515763,0.50242208599477,0.5077968464151931,0.012600631687807529,0.6681663532711575,0.668047794375834,0.6699565792148401
485,"Dec 20, 2016",0.5035149005908482,0.5028507737814549,0.5073612684031711,0.011331577593408833,0.6697398293199841,0.6684503446131003,0.6707646426781243
486,"Dec 19, 2016",0.5021779445378876,0.502336348437433,0.5033103928913669,0.014751570830856167,0.6664067265786644,0.6676916440101528,0.6663240814275451
487,"Dec 16, 2016",0.499288394358908,0.4985638959146054,0.5028312570781428,0.02366183623093515,0.6638559596505903,0.666583063294441,0.6649945645106102
488,"Dec 15, 2016",0.4986414801397335,0.4995498778239808,0.5010453872288527,0.024828720716039036,0.6663325178761219,0.6679048326093281,0.6666839221885389
489,"Dec 14, 2016",0.4959244404192004,0.49727783255455055,0.4999564421987978,0.018112413241869664,0.6637943286942414,0.6667924897418662,0.6649592117340914
490,"Dec 13, 2016",0.4959244404192004,0.49607750675183265,0.4945988326509278,0.023328440663762613,0.6672104445604392,0.6681092428544197,0.665589248715621
491,"Dec 12, 2016",0.48777332125760126,0.4921335791143311,0.48911054969945117,0.013993364782931521,0.6607593185377113,0.661606990579572,0.6610060137598056
492,"Dec 09, 2016",0.4905766162073576,0.4908475157542762,0.4883265092778117,0.018311375112601665,0.6647791662212049,0.6635206717698164,0.6651347130175236
493,"Dec 08, 2016",0.48268426273342824,0.4811163029965277,0.4808781252722362,0.014369779132965034,0.6613655659042457,0.6604306911323575,0.6603343110059506
494,"Dec 07, 2016",0.4779833527407599,0.47580057444163415,0.4746058018991201,0.01594534205524816,0.658397217802542,0.6569707655728001,0.6500075124650102
495,"Dec 06, 2016",0.4733255703627033,0.472242465812149,0.4747364753027267,0.013901949869351955,0.6507549792152745,0.6489523661426406,0.6490769768830719
496,"Dec 05, 2016",0.46970285073532586,0.47082779611608866,0.47064204198972037,0.018268356329740693,0.6477224846079832,0.647334640890075,0.6452424632299558
497,"Dec 02, 2016",0.4731099322896451,0.47108500878809967,0.47325551006185207,0.014079402348653467,0.6410260925344787,0.6414970354244208,0.6414167877709696
498,"Dec 01, 2016",0.47134170009056797,0.4747288549749218,0.4740395504834916,0.019757881686301874,0.6404550628572866,0.6479930174463517,0.6412829522598631
499,"Nov 30, 2016",0.4757838443955665,0.48013032108715226,0.4794407178325638,0.019257788335543063,0.6495827332700255,0.6563713293939424,0.6520743872921919
500,"Nov 29, 2016",0.4798378401690602,0.47940155184978783,0.4785695618085199,0.015154871920177787,0.6566564577293396,0.6577144175687469,0.6567308529993674
501,"Nov 28, 2016",0.4803122439297882,0.48128777811120166,0.4843191915672097,0.014434307307256493,0.6552590701272241,0.6567625931759584,0.6572800836345684
502,"Nov 25, 2016",0.48126105145124426,0.4787156513910919,0.4824026483143131,0.005986493822932969,0.6590462295061349,0.6570949165805552,0.6590944386294738
503,"Nov 23, 2016",0.4788459050329927,0.47717237535902607,0.479702064639777,0.014563363655839412,0.6567520486004114,0.6548075283164622,0.6554834050279224
504,"Nov 22, 2016",0.4813041790658559,0.4810734342178592,0.4843627493684119,0.013778270868626659,0.6574652068095919,0.6562597188920212,0.6573672029767038
505,"Nov 21, 2016",0.48100228576357446,0.4792300767351138,0.47830821500130677,0.015547418313784164,0.6552653590003208,0.6534468834334901,0.6533975912133199
506,"Nov 18, 2016",0.4737999741234313,0.473014103828182,0.47678369195922987,0.01510109844160157,0.649309796177623,0.650558804939956,0.6510453689756659
507,"Nov 17, 2016",0.4733255703627033,0.4721995970334805,0.4731683944594477,0.014670910612991844,0.650876983353353,0.648959890446141,0.6475896350709643
508,"Nov 16, 2016",0.4734980808211498,0.4716851716894586,0.4634550047913581,0.03145361327662884,0.6459226091276704,0.6446434483381321,0.6430089253134718
509,"Nov 15, 2016",0.4610773278129987,0.4607536331289922,0.4615384615384615,0.017160622671070644,0.6435378684493526,0.643067106754818,0.6410354828242323
510,"Nov 14, 2016",0.45503946176736965,0.46131092725168266,0.4524784388884049,0.0273345648176907,0.6363408820773405,0.6380646989776979,0.6354547945309255
511,"Nov 11, 2016",0.4667701729417346,0.46585501779054317,0.46323721578534716,0.018171564068303503,0.6386941783901743,0.6373009821724168,0.6338879089716508
512,"Nov 10, 2016",0.46401000560658995,0.4753718866549492,0.4601010540987891,0.03053408679297555,0.6351334184427493,0.6450259337660644,0.629554668649789
513,"Nov 09, 2016",0.47733643852158536,0.4763578685643246,0.46977088596567645,0.03163644310378797,0.6404500317588091,0.6395469867672582,0.6293703291722272
514,"Nov 08, 2016",0.47811273558459483,0.47807261971106446,0.4769579231640387,0.012853367037115744,0.6332077655005,0.6339263320525297,0.6295521434514663
515,"Nov 07, 2016",0.4753094406348385,0.4728854974921765,0.47591253593518595,0.01732194310679929,0.6297715252403923,0.6283132016413013,0.6267075075408736
516,"Nov 04, 2016",0.4685384051408117,0.4717709092467956,0.47003223277288964,0.016397039275288378,0.614703385300388,0.6180425273633837,0.6155511813509053
517,"Nov 03, 2016",0.4728080389873636,0.47695803146568355,0.47630455614600575,0.01429449626295833,0.6162177459421047,0.6214974367206075,0.6179640083483057
518,"Nov 02, 2016",0.48039849915901156,0.4807733527671797,0.4836222667479746,0.015047324963025355,0.6221494110470345,0.6267193033498198,0.6235244950550304
519,"Nov 01, 2016",0.47996722301289513,0.4868607193381061,0.4805732206638209,0.023382214142338827,0.6281879869946104,0.6322910500917965,0.6253880914172296
520,"Oct 31, 2016",0.4888083840082805,0.4888326831568569,0.49220315358480704,0.01402025152221963,0.6326606335410758,0.6329895562667415,0.6347616275913269
521,"Oct 28, 2016",0.48958468107128994,0.4930338234663694,0.49329209861486195,0.020171937471338736,0.632781379904535,0.6362061960131224,0.6337768002454492
522,"Oct 27, 2016",0.49286237978177433,0.4958202940798217,0.4961233556930046,0.01839741267832361,0.6360352428448347,0.6414443652999187,0.6379421148788472
523,"Oct 26, 2016",0.49764954500366587,0.49513439362112577,0.4926822893980312,0.03537369986483498,0.6403494097892599,0.6422883413425364,0.6411364907571429
524,"Oct 25, 2016",0.5091214904903609,0.5065374887469456,0.5101054098789094,0.025694473721116114,0.6445164171032193,0.6459777581588532,0.6463788024751993
525,"Oct 24, 2016",0.5065338336136628,0.5038796244694989,0.5087551180416413,0.01247157533922461,0.6478407154222036,0.6461320063806093,0.6477247331812321
526,"Oct 21, 2016",0.502005434079441,0.5003215158400137,0.5056189563550832,0.012283368164207855,0.6412462030928678,0.6395632894248422,0.639711016303943
527,"Oct 20, 2016",0.5039893043515763,0.502336348437433,0.5058367453610942,0.012788838862824285,0.6392878480105151,0.6386829459153065,0.6384850325182414
