number,Date,Price,High,Low
3317,"Jan 21, 1987",1.1178,1.1195,1.1113
3318,"Jan 20, 1987",1.1214,1.1292,1.1179
3319,"Jan 19, 1987",1.1395,1.1411,1.1332
3320,"Jan 16, 1987",1.121,1.1219,1.1127
3321,"Jan 15, 1987",1.1227,1.1259,1.113
3322,"Jan 14, 1987",1.114,1.1144,1.1042
3323,"Jan 13, 1987",1.1004,1.1015,1.0921
3324,"Jan 12, 1987",1.0909,1.0909,1.072
3325,"Jan 09, 1987",1.0775,1.079,1.072
3326,"Jan 08, 1987",1.074,1.0749,1.0677
3327,"Jan 07, 1987",1.074,1.0811,1.0705
3328,"Jan 06, 1987",1.0784,1.0795,1.0749
3329,"Jan 05, 1987",1.0748,1.081,1.0685
3330,"Jan 02, 1987",1.0807,1.0834,1.0779
3331,"Dec 30, 1986",1.0734,1.0744,1.0607
3332,"Dec 29, 1986",1.0607,1.0607,1.0545
3333,"Dec 26, 1986",1.0617,1.0617,1.054
3334,"Dec 23, 1986",1.0498,1.0512,1.0474
3335,"Dec 22, 1986",1.0512,1.0512,1.0432
3336,"Dec 19, 1986",1.046,1.046,1.036
3337,"Dec 18, 1986",1.0327,1.0327,1.0308
3338,"Dec 17, 1986",1.0308,1.0308,1.0285
3339,"Dec 16, 1986",1.0285,1.0294,1.0266
3340,"Dec 15, 1986",1.0266,1.0285,1.0247
3341,"Dec 12, 1986",1.0285,1.0323,1.0285
3342,"Dec 11, 1986",1.0247,1.0271,1.0214
3343,"Dec 10, 1986",1.0285,1.0308,1.0266
3344,"Dec 09, 1986",1.0308,1.0318,1.0252
3345,"Dec 08, 1986",1.0252,1.0332,1.0247
3346,"Dec 05, 1986",1.0285,1.0341,1.0266
3347,"Dec 04, 1986",1.0374,1.0413,1.036
3348,"Dec 03, 1986",1.0413,1.0512,1.0398
3349,"Dec 02, 1986",1.0474,1.0474,1.0432
3350,"Dec 01, 1986",1.0498,1.054,1.0432
3351,"Nov 28, 1986",1.054,1.0554,1.0498
3352,"Nov 27, 1986",1.0498,1.0498,1.0451
3353,"Nov 26, 1986",1.0398,1.0413,1.0394
3354,"Nov 25, 1986",1.0413,1.0432,1.0374
3355,"Nov 24, 1986",1.0394,1.0394,1.0285
3356,"Nov 21, 1986",1.0266,1.0266,1.0233
3357,"Nov 20, 1986",1.0266,1.0285,1.0252
3358,"Nov 19, 1986",1.0318,1.0327,1.0285
3359,"Nov 18, 1986",1.0327,1.0332,1.0266
3360,"Nov 17, 1986",1.0299,1.0299,1.0247
3361,"Nov 14, 1986",1.0299,1.0327,1.0285
3362,"Nov 13, 1986",1.0341,1.0341,1.0271
3363,"Nov 12, 1986",1.0266,1.0285,1.0199
3364,"Nov 11, 1986",1.0252,1.0266,1.0218
3365,"Nov 10, 1986",1.0218,1.0233,1.0171
3366,"Nov 07, 1986",1.0185,1.019,1.0133
3367,"Nov 06, 1986",1.0086,1.0105,1.0029
3368,"Nov 05, 1986",1.0096,1.0129,1.0058
3369,"Nov 04, 1986",1.0077,1.019,1.0049
3370,"Nov 03, 1986",1.0105,1.0129,1.0096
3371,"Oct 31, 1986",1.0077,1.0077,1.0029
3372,"Oct 30, 1986",1.0077,1.0119,1.0024
3373,"Oct 29, 1986",1.0096,1.0285,1.0096
3374,"Oct 28, 1986",1.0233,1.0247,1.0214
3375,"Oct 27, 1986",1.0199,1.0233,1.0199
3376,"Oct 24, 1986",1.0133,1.0233,1.0133
3377,"Oct 23, 1986",1.0214,1.0266,1.019
3378,"Oct 22, 1986",1.0394,1.0441,1.0374
3379,"Oct 21, 1986",1.0432,1.046,1.0422
3380,"Oct 20, 1986",1.0413,1.0422,1.0374
3381,"Oct 17, 1986",1.0422,1.0503,1.0398
3382,"Oct 16, 1986",1.0474,1.0498,1.0474
3383,"Oct 15, 1986",1.0498,1.0503,1.046
3384,"Oct 14, 1986",1.0498,1.0503,1.0451
3385,"Oct 13, 1986",1.0474,1.0498,1.0422
3386,"Oct 10, 1986",1.046,1.046,1.0422
3387,"Oct 09, 1986",1.0422,1.0422,1.0332
3388,"Oct 08, 1986",1.0337,1.0389,1.0332
3389,"Oct 07, 1986",1.036,1.0374,1.0332
3390,"Oct 06, 1986",1.036,1.0432,1.0299
3391,"Oct 03, 1986",1.0422,1.0422,1.036
3392,"Oct 02, 1986",1.0394,1.0398,1.0299
3393,"Oct 01, 1986",1.0332,1.0332,1.0266
3394,"Sep 30, 1986",1.0266,1.0266,1.0233
3395,"Sep 29, 1986",1.0266,1.0318,1.0233
3396,"Sep 26, 1986",1.0252,1.0266,1.0218
3397,"Sep 25, 1986",1.0162,1.0199,1.0152
3398,"Sep 24, 1986",1.0162,1.019,1.0162
3399,"Sep 23, 1986",1.0185,1.0252,1.0162
3400,"Sep 22, 1986",1.0185,1.0257,1.0162
3401,"Sep 19, 1986",1.0257,1.0294,1.0204
3402,"Sep 18, 1986",1.0446,1.0474,1.0418
3403,"Sep 17, 1986",1.0446,1.046,1.0365
3404,"Sep 16, 1986",1.0285,1.0294,1.0204
3405,"Sep 15, 1986",1.0214,1.0247,1.0194
3406,"Sep 12, 1986",1.0218,1.0247,1.0162
3407,"Sep 11, 1986",1.0162,1.0171,0.9977
3408,"Sep 10, 1986",1.0058,1.0171,1.0049
3409,"Sep 09, 1986",1.0162,1.0204,1.0143
3410,"Sep 08, 1986",1.0178,1.0201,1.0126
3411,"Sep 05, 1986",1.0145,1.023,1.0135
3412,"Sep 04, 1986",1.0268,1.0344,1.0258
3413,"Sep 03, 1986",1.0325,1.0362,1.031
3414,"Sep 02, 1986",1.0348,1.0348,1.0273
3415,"Sep 01, 1986",1.031,1.0339,1.0306
3416,"Aug 29, 1986",1.0329,1.0344,1.031
3417,"Aug 28, 1986",1.0277,1.0301,1.0192
3418,"Aug 27, 1986",1.0235,1.0263,1.0201
3419,"Aug 26, 1986",1.0244,1.0244,1.0178
3420,"Aug 25, 1986",1.023,1.0258,1.0225
3421,"Aug 22, 1986",1.0254,1.0268,1.0244
3422,"Aug 21, 1986",1.0263,1.0287,1.0244
3423,"Aug 20, 1986",1.0244,1.0263,1.0211
3424,"Aug 19, 1986",1.0258,1.0292,1.0239
3425,"Aug 18, 1986",1.023,1.0244,1.0135
3426,"Aug 15, 1986",1.0159,1.0216,1.0159
3427,"Aug 14, 1986",1.0183,1.0183,1.0154
3428,"Aug 13, 1986",1.0206,1.0216,1.0192
3429,"Aug 12, 1986",1.0159,1.0178,1.0145
3430,"Aug 11, 1986",1.0154,1.0192,1.013
3431,"Aug 08, 1986",1.0216,1.023,1.0183
3432,"Aug 07, 1986",1.0149,1.0178,1.0112
3433,"Aug 06, 1986",1.0164,1.0178,1.0145
3434,"Aug 05, 1986",1.0135,1.014,1.0093
3435,"Aug 04, 1986",1.0064,1.0093,1.0022
3436,"Aug 01, 1986",1.0102,1.0135,1.0069
3437,"Jul 31, 1986",1.0093,1.013,1.0074
3438,"Jul 30, 1986",1.0083,1.0083,1.0041
3439,"Jul 29, 1986",1.0003,1.0031,0.996
3440,"Jul 28, 1986",1.0003,1.0012,0.9941
3441,"Jul 25, 1986",0.9941,0.9941,0.9865
3442,"Jul 24, 1986",0.9846,0.9894,0.9827
3443,"Jul 23, 1986",0.9913,0.9965,0.9903
3444,"Jul 22, 1986",0.9913,0.996,0.9851
3445,"Jul 21, 1986",0.9913,0.9984,0.9898
3446,"Jul 18, 1986",0.9984,0.9998,0.9913
3447,"Jul 17, 1986",0.9861,0.9865,0.9842
3448,"Jul 16, 1986",0.9889,0.9908,0.9865
3449,"Jul 15, 1986",0.9861,0.9889,0.9842
3450,"Jul 14, 1986",0.9804,0.9842,0.978
3451,"Jul 11, 1986",0.9742,0.9742,0.97
3452,"Jul 10, 1986",0.9766,0.9785,0.9761
3453,"Jul 09, 1986",0.9804,0.9827,0.9785
3454,"Jul 08, 1986",0.978,0.9861,0.9752
3455,"Jul 07, 1986",0.9808,0.9875,0.9804
3456,"Jul 04, 1986",0.9827,0.9898,0.9823
3457,"Jul 03, 1986",0.9851,0.9861,0.9842
3458,"Jul 02, 1986",0.9842,0.9875,0.9837
3459,"Jul 01, 1986",0.9799,0.9818,0.9766
3460,"Jun 30, 1986",0.9827,0.9842,0.9785
3461,"Jun 27, 1986",0.9747,0.9771,0.9719
3462,"Jun 26, 1986",0.9714,0.9714,0.9652
3463,"Jun 25, 1986",0.9643,0.9652,0.9629
3464,"Jun 24, 1986",0.9676,0.97,0.9629
3465,"Jun 23, 1986",0.9619,0.9652,0.9591
3466,"Jun 20, 1986",0.9472,0.9472,0.942
3467,"Jun 19, 1986",0.9543,0.9562,0.9534
3468,"Jun 18, 1986",0.9581,0.9624,0.9577
3469,"Jun 17, 1986",0.9548,0.9652,0.9543
3470,"Jun 16, 1986",0.96,0.9667,0.9591
3471,"Jun 13, 1986",0.9714,0.9766,0.9714
3472,"Jun 12, 1986",0.97,0.97,0.9638
3473,"Jun 11, 1986",0.9719,0.9733,0.9667
3474,"Jun 10, 1986",0.97,0.9719,0.9667
3475,"Jun 09, 1986",0.9676,0.9681,0.9534
3476,"Jun 06, 1986",0.9581,0.9614,0.9543
3477,"Jun 05, 1986",0.9619,0.9638,0.9581
3478,"Jun 04, 1986",0.9562,0.9577,0.9482
3479,"Jun 03, 1986",0.9444,0.9496,0.9416
3480,"Jun 02, 1986",0.942,0.9463,0.9307
3481,"May 30, 1986",0.9245,0.9278,0.9179
3482,"May 29, 1986",0.925,0.9316,0.925
3483,"May 28, 1986",0.9349,0.9416,0.9349
3484,"May 27, 1986",0.9416,0.9487,0.9416
3485,"May 26, 1986",0.9449,0.9449,0.9359
3486,"May 23, 1986",0.9416,0.942,0.9411
3487,"May 22, 1986",0.9401,0.9472,0.9382
3488,"May 21, 1986",0.9434,0.9506,0.9434
3489,"May 20, 1986",0.9567,0.9581,0.9529
3490,"May 19, 1986",0.9581,0.97,0.9539
3491,"May 16, 1986",0.9643,0.9643,0.9614
3492,"May 15, 1986",0.9695,0.9719,0.9657
3493,"May 14, 1986",0.9766,0.9827,0.9752
3494,"May 13, 1986",0.9794,0.9808,0.9742
3495,"May 12, 1986",0.9752,0.9889,0.9737
3496,"May 09, 1986",0.9861,0.9894,0.9842
3497,"May 08, 1986",0.9827,0.9851,0.9804
3498,"May 07, 1986",0.9846,0.987,0.9808
3499,"May 06, 1986",0.9747,0.9747,0.9747
3500,"May 02, 1986",0.979,0.979,0.979
3501,"May 01, 1986",0.9793,0.9793,0.9793
3502,"Apr 30, 1986",0.9938,0.9938,0.9938
3503,"Apr 29, 1986",0.9929,0.9929,0.9929
3504,"Apr 28, 1986",0.9945,0.9945,0.9945
3505,"Apr 25, 1986",0.9878,0.9878,0.9878
3506,"Apr 24, 1986",0.9788,0.9788,0.9788
3507,"Apr 23, 1986",0.9828,0.9828,0.9828
3508,"Apr 22, 1986",0.9801,0.9801,0.9801
3509,"Apr 21, 1986",0.9764,0.9764,0.9764
3510,"Apr 18, 1986",0.9715,0.9715,0.9715
3511,"Apr 17, 1986",0.9689,0.9689,0.9689
3512,"Apr 16, 1986",0.9555,0.9555,0.9555
3513,"Apr 15, 1986",0.932,0.932,0.932
3514,"Apr 14, 1986",0.9326,0.9326,0.9326
3515,"Apr 11, 1986",0.9385,0.9385,0.9385
3516,"Apr 10, 1986",0.9257,0.9257,0.9257
3517,"Apr 09, 1986",0.928,0.928,0.928
3518,"Apr 08, 1986",0.9232,0.9232,0.9232
3519,"Apr 07, 1986",0.8993,0.8993,0.8993
3520,"Apr 04, 1986",0.8983,0.8983,0.8983
3521,"Apr 03, 1986",0.9087,0.9087,0.9087
3522,"Apr 02, 1986",0.9207,0.9207,0.9207
3523,"Apr 01, 1986",0.9334,0.9334,0.9334
3524,"Mar 27, 1986",0.9334,0.9334,0.9334
3525,"Mar 26, 1986",0.9336,0.9336,0.9336
3526,"Mar 25, 1986",0.9301,0.9301,0.9301
3527,"Mar 24, 1986",0.9514,0.9514,0.9514
3528,"Mar 21, 1986",0.9677,0.9677,0.9677
3529,"Mar 20, 1986",0.965,0.965,0.965
3530,"Mar 19, 1986",0.9616,0.9616,0.9616
3531,"Mar 18, 1986",0.9667,0.9667,0.9667
3532,"Mar 17, 1986",0.9676,0.9676,0.9676
3533,"Mar 14, 1986",0.9611,0.9611,0.9611
3534,"Mar 13, 1986",0.948,0.948,0.948
3535,"Mar 12, 1986",0.9547,0.9547,0.9547
3536,"Mar 11, 1986",0.96,0.96,0.96
3537,"Mar 10, 1986",0.9527,0.9527,0.9527
3538,"Mar 07, 1986",0.9734,0.9734,0.9734
3539,"Mar 06, 1986",0.9649,0.9649,0.9649
3540,"Mar 05, 1986",0.9717,0.9717,0.9717
3541,"Mar 04, 1986",0.9851,0.9851,0.9851
3542,"Mar 03, 1986",0.9765,0.9765,0.9765
3543,"Feb 28, 1986",0.9744,0.9744,0.9744
3544,"Feb 27, 1986",0.9756,0.9756,0.9756
3545,"Feb 26, 1986",0.972,0.972,0.972
3546,"Feb 25, 1986",0.9631,0.9631,0.9631
3547,"Feb 24, 1986",0.9499,0.9499,0.9499
3548,"Feb 21, 1986",0.9431,0.9431,0.9431
3549,"Feb 20, 1986",0.9432,0.9432,0.9432
3550,"Feb 19, 1986",0.9499,0.9499,0.9499
3551,"Feb 18, 1986",0.9271,0.9271,0.9271
3552,"Feb 17, 1986",0.9297,0.9297,0.9297
3553,"Feb 14, 1986",0.9264,0.9264,0.9264
3554,"Feb 13, 1986",0.9233,0.9233,0.9233
3555,"Feb 12, 1986",0.9204,0.9204,0.9204
3556,"Feb 11, 1986",0.9156,0.9156,0.9156
3557,"Feb 10, 1986",0.9113,0.9113,0.9113
3558,"Feb 07, 1986",0.9045,0.9045,0.9045
3559,"Feb 06, 1986",0.9129,0.9129,0.9129
3560,"Feb 05, 1986",0.911,0.911,0.911
3561,"Feb 04, 1986",0.8992,0.8992,0.8992
3562,"Feb 03, 1986",0.9079,0.9079,0.9079
3563,"Jan 31, 1986",0.9098,0.9098,0.9098
3564,"Jan 30, 1986",0.9139,0.9139,0.9139
3565,"Jan 29, 1986",0.9108,0.9108,0.9108
3566,"Jan 28, 1986",0.9068,0.9068,0.9068
3567,"Jan 27, 1986",0.9051,0.9051,0.9051
3568,"Jan 24, 1986",0.8968,0.8968,0.8968
3569,"Jan 23, 1986",0.8886,0.8886,0.8886
3570,"Jan 22, 1986",0.8932,0.8932,0.8932
3571,"Jan 21, 1986",0.888,0.888,0.888
3572,"Jan 20, 1986",0.8811,0.8811,0.8811
3573,"Jan 17, 1986",0.8846,0.8846,0.8846
3574,"Jan 16, 1986",0.8845,0.8845,0.8845
3575,"Jan 15, 1986",0.8861,0.8861,0.8861
3576,"Jan 14, 1986",0.8809,0.8809,0.8809
3577,"Jan 13, 1986",0.8767,0.8767,0.8767
3578,"Jan 10, 1986",0.8904,0.8904,0.8904
3579,"Jan 09, 1986",0.8856,0.8856,0.8856
3580,"Jan 08, 1986",0.8896,0.8896,0.8896
3581,"Jan 07, 1986",0.8941,0.8941,0.8941
3582,"Jan 06, 1986",0.8883,0.8883,0.8883
3583,"Jan 03, 1986",0.8839,0.8839,0.8839
3584,"Jan 02, 1986",0.8872,0.8872,0.8872
3585,"Dec 31, 1985",0.8902,0.8902,0.8902
3586,"Dec 30, 1985",0.8839,0.8839,0.8839
3587,"Dec 27, 1985",0.8796,0.8796,0.8796
3588,"Dec 24, 1985",0.8687,0.8687,0.8687
3589,"Dec 23, 1985",0.869,0.869,0.869
3590,"Dec 20, 1985",0.8654,0.8654,0.8654
3591,"Dec 19, 1985",0.8665,0.8665,0.8665
3592,"Dec 18, 1985",0.8664,0.8664,0.8664
3593,"Dec 17, 1985",0.8698,0.8698,0.8698
3594,"Dec 16, 1985",0.8628,0.8628,0.8628
3595,"Dec 13, 1985",0.8651,0.8651,0.8651
3596,"Dec 12, 1985",0.8666,0.8666,0.8666
3597,"Dec 11, 1985",0.8584,0.8584,0.8584
3598,"Dec 10, 1985",0.8607,0.8607,0.8607
3599,"Dec 09, 1985",0.8636,0.8636,0.8636
3600,"Dec 06, 1985",0.8642,0.8642,0.8642
3601,"Dec 05, 1985",0.8652,0.8652,0.8652
3602,"Dec 04, 1985",0.8677,0.8677,0.8677
3603,"Dec 03, 1985",0.8634,0.8634,0.8634
3604,"Dec 02, 1985",0.8682,0.8682,0.8682
3605,"Nov 29, 1985",0.8693,0.8693,0.8693
3606,"Nov 28, 1985",0.8651,0.8651,0.8651
3607,"Nov 27, 1985",0.8589,0.8589,0.8589
3608,"Nov 26, 1985",0.8581,0.8581,0.8581
3609,"Nov 25, 1985",0.8542,0.8542,0.8542
3610,"Nov 22, 1985",0.8501,0.8501,0.8501
3611,"Nov 21, 1985",0.8441,0.8441,0.8441
3612,"Nov 20, 1985",0.8394,0.8394,0.8394
3613,"Nov 19, 1985",0.8433,0.8433,0.8433
3614,"Nov 18, 1985",0.8361,0.8361,0.8361
3615,"Nov 15, 1985",0.8359,0.8359,0.8359
3616,"Nov 14, 1985",0.8375,0.8375,0.8375
3617,"Nov 13, 1985",0.8378,0.8378,0.8378
3618,"Nov 12, 1985",0.8349,0.8349,0.8349
3619,"Nov 11, 1985",0.8342,0.8342,0.8342
3620,"Nov 08, 1985",0.8348,0.8348,0.8348
3621,"Nov 07, 1985",0.8392,0.8392,0.8392
3622,"Nov 06, 1985",0.8421,0.8421,0.8421
3623,"Nov 05, 1985",0.8398,0.8398,0.8398
3624,"Nov 04, 1985",0.8425,0.8425,0.8425
3625,"Nov 01, 1985",0.8384,0.8384,0.8384
3626,"Oct 31, 1985",0.8386,0.8386,0.8386
3627,"Oct 30, 1985",0.836,0.836,0.836
3628,"Oct 29, 1985",0.8344,0.8344,0.8344
3629,"Oct 28, 1985",0.829,0.829,0.829
3630,"Oct 25, 1985",0.8283,0.8283,0.8283
3631,"Oct 24, 1985",0.827,0.827,0.827
3632,"Oct 23, 1985",0.8298,0.8298,0.8298
3633,"Oct 22, 1985",0.8304,0.8304,0.8304
3634,"Oct 21, 1985",0.8309,0.8309,0.8309
3635,"Oct 18, 1985",0.8304,0.8304,0.8304
3636,"Oct 17, 1985",0.8281,0.8281,0.8281
3637,"Oct 16, 1985",0.8179,0.8179,0.8179
3638,"Oct 15, 1985",0.8235,0.8235,0.8235
3639,"Oct 14, 1985",0.8243,0.8243,0.8243
3640,"Oct 11, 1985",0.8237,0.8237,0.8237
3641,"Oct 10, 1985",0.8256,0.8256,0.8256
3642,"Oct 09, 1985",0.8293,0.8293,0.8293
3643,"Oct 08, 1985",0.8284,0.8284,0.8284
3644,"Oct 07, 1985",0.8297,0.8297,0.8297
3645,"Oct 04, 1985",0.8358,0.8358,0.8358
3646,"Oct 03, 1985",0.8286,0.8286,0.8286
3647,"Oct 02, 1985",0.8296,0.8296,0.8296
3648,"Oct 01, 1985",0.8223,0.8223,0.8223
3649,"Sep 30, 1985",0.8183,0.8183,0.8183
3650,"Sep 27, 1985",0.8173,0.8173,0.8173
3651,"Sep 26, 1985",0.8231,0.8231,0.8231
3652,"Sep 25, 1985",0.8073,0.8073,0.8073
3653,"Sep 24, 1985",0.8053,0.8053,0.8053
3654,"Sep 23, 1985",0.8064,0.8064,0.8064
3655,"Sep 20, 1985",0.7692,0.7692,0.7692
3656,"Sep 19, 1985",0.7565,0.7565,0.7565
3657,"Sep 18, 1985",0.7601,0.7601,0.7601
3658,"Sep 17, 1985",0.7656,0.7656,0.7656
3659,"Sep 16, 1985",0.7582,0.7582,0.7582
3660,"Sep 13, 1985",0.7575,0.7575,0.7575
3661,"Sep 12, 1985",0.7466,0.7466,0.7466
3662,"Sep 11, 1985",0.7447,0.7447,0.7447
3663,"Sep 10, 1985",0.7503,0.7503,0.7503
3664,"Sep 09, 1985",0.7493,0.7493,0.7493
3665,"Sep 06, 1985",0.7527,0.7527,0.7527
3666,"Sep 05, 1985",0.7722,0.7722,0.7722
3667,"Sep 04, 1985",0.7721,0.7721,0.7721
3668,"Sep 03, 1985",0.7712,0.7712,0.7712
3669,"Sep 02, 1985",0.7766,0.7766,0.7766
3670,"Aug 30, 1985",0.7843,0.7843,0.7843
3671,"Aug 29, 1985",0.7906,0.7906,0.7906
3672,"Aug 28, 1985",0.7937,0.7937,0.7937
3673,"Aug 27, 1985",0.7905,0.7905,0.7905
3674,"Aug 23, 1985",0.8008,0.8008,0.8008
3675,"Aug 22, 1985",0.8024,0.8024,0.8024
3676,"Aug 21, 1985",0.7913,0.7913,0.7913
3677,"Aug 20, 1985",0.7904,0.7904,0.7904
3678,"Aug 19, 1985",0.7961,0.7961,0.7961
3679,"Aug 16, 1985",0.7971,0.7971,0.7971
3680,"Aug 15, 1985",0.7929,0.7929,0.7929
3681,"Aug 14, 1985",0.7875,0.7875,0.7875
3682,"Aug 13, 1985",0.7911,0.7911,0.7911
3683,"Aug 12, 1985",0.7851,0.7851,0.7851
3684,"Aug 09, 1985",0.7761,0.7761,0.7761
3685,"Aug 08, 1985",0.7762,0.7762,0.7762
3686,"Aug 07, 1985",0.776,0.776,0.776
3687,"Aug 06, 1985",0.7736,0.7736,0.7736
3688,"Aug 05, 1985",0.7797,0.7797,0.7797
3689,"Aug 02, 1985",0.7794,0.7794,0.7794
3690,"Aug 01, 1985",0.7805,0.7805,0.7805
3691,"Jul 31, 1985",0.7865,0.7865,0.7865
3692,"Jul 30, 1985",0.782,0.782,0.782
3693,"Jul 29, 1985",0.7812,0.7812,0.7812
3694,"Jul 26, 1985",0.7664,0.7664,0.7664
3695,"Jul 25, 1985",0.7688,0.7688,0.7688
3696,"Jul 24, 1985",0.7663,0.7663,0.7663
3697,"Jul 23, 1985",0.7762,0.7762,0.7762
3698,"Jul 22, 1985",0.7631,0.7631,0.7631
3699,"Jul 19, 1985",0.7654,0.7654,0.7654
3700,"Jul 18, 1985",0.7731,0.7731,0.7731
3701,"Jul 17, 1985",0.7826,0.7826,0.7826
3702,"Jul 16, 1985",0.7704,0.7704,0.7704
3703,"Jul 15, 1985",0.7699,0.7699,0.7699
3704,"Jul 12, 1985",0.7683,0.7683,0.7683
3705,"Jul 11, 1985",0.7572,0.7572,0.7572
3706,"Jul 10, 1985",0.7565,0.7565,0.7565
3707,"Jul 09, 1985",0.7511,0.7511,0.7511
3708,"Jul 08, 1985",0.7406,0.7406,0.7406
3709,"Jul 05, 1985",0.7377,0.7377,0.7377
3710,"Jul 04, 1985",0.7331,0.7331,0.7331
3711,"Jul 03, 1985",0.7335,0.7335,0.7335
3712,"Jul 02, 1985",0.7293,0.7293,0.7293
3713,"Jul 01, 1985",0.7324,0.7324,0.7324
3714,"Jun 28, 1985",0.7352,0.7352,0.7352
3715,"Jun 27, 1985",0.7283,0.7283,0.7283
3716,"Jun 26, 1985",0.7302,0.7302,0.7302
3717,"Jun 25, 1985",0.7244,0.7244,0.7244
3718,"Jun 24, 1985",0.7252,0.7252,0.7252
3719,"Jun 21, 1985",0.7239,0.7239,0.7239
3720,"Jun 20, 1985",0.7236,0.7236,0.7236
3721,"Jun 19, 1985",0.7365,0.7365,0.7365
3722,"Jun 18, 1985",0.7318,0.7318,0.7318
3723,"Jun 17, 1985",0.7251,0.7251,0.7251
3724,"Jun 14, 1985",0.7262,0.7262,0.7262
3725,"Jun 13, 1985",0.7185,0.7185,0.7185
3726,"Jun 12, 1985",0.721,0.721,0.721
3727,"Jun 11, 1985",0.7217,0.7217,0.7217
3728,"Jun 10, 1985",0.7177,0.7177,0.7177
3729,"Jun 07, 1985",0.7231,0.7231,0.7231
3730,"Jun 06, 1985",0.728,0.728,0.728
3731,"Jun 05, 1985",0.7244,0.7244,0.7244
3732,"Jun 04, 1985",0.7306,0.7306,0.7306
3733,"Jun 03, 1985",0.7289,0.7289,0.7289
3734,"May 31, 1985",0.7279,0.7279,0.7279
3735,"May 30, 1985",0.7221,0.7221,0.7221
3736,"May 29, 1985",0.7207,0.7207,0.7207
3737,"May 28, 1985",0.7154,0.7154,0.7154
3738,"May 24, 1985",0.7203,0.7203,0.7203
3739,"May 23, 1985",0.7193,0.7193,0.7193
3740,"May 22, 1985",0.725,0.725,0.725
3741,"May 21, 1985",0.7233,0.7233,0.7233
3742,"May 20, 1985",0.735,0.735,0.735
3743,"May 17, 1985",0.7228,0.7228,0.7228
3744,"May 16, 1985",0.7184,0.7184,0.7184
3745,"May 15, 1985",0.7248,0.7248,0.7248
3746,"May 14, 1985",0.7287,0.7287,0.7287
3747,"May 13, 1985",0.7212,0.7212,0.7212
3748,"May 10, 1985",0.7146,0.7146,0.7146
3749,"May 09, 1985",0.7122,0.7122,0.7122
3750,"May 08, 1985",0.6978,0.6978,0.6978
3751,"May 07, 1985",0.7012,0.7012,0.7012
3752,"May 03, 1985",0.6948,0.6948,0.6948
3753,"May 02, 1985",0.7041,0.7041,0.7041
3754,"May 01, 1985",0.7073,0.7073,0.7073
3755,"Apr 30, 1985",0.7174,0.7174,0.7174
3756,"Apr 29, 1985",0.7132,0.7132,0.7132
3757,"Apr 26, 1985",0.7109,0.7109,0.7109
3758,"Apr 25, 1985",0.7078,0.7078,0.7078
3759,"Apr 24, 1985",0.713,0.713,0.713
3760,"Apr 23, 1985",0.7288,0.7288,0.7288
3761,"Apr 22, 1985",0.7429,0.7429,0.7429
3762,"Apr 19, 1985",0.7476,0.7476,0.7476
3763,"Apr 18, 1985",0.7441,0.7441,0.7441
3764,"Apr 17, 1985",0.737,0.737,0.737
3765,"Apr 16, 1985",0.7369,0.7369,0.7369
3766,"Apr 15, 1985",0.7376,0.7376,0.7376
3767,"Apr 12, 1985",0.7237,0.7237,0.7237
3768,"Apr 11, 1985",0.7222,0.7222,0.7222
3769,"Apr 10, 1985",0.7129,0.7129,0.7129
3770,"Apr 09, 1985",0.7041,0.7041,0.7041
3771,"Apr 04, 1985",0.7033,0.7033,0.7033
3772,"Apr 03, 1985",0.7132,0.7132,0.7132
3773,"Apr 02, 1985",0.7082,0.7082,0.7082
3774,"Apr 01, 1985",0.7167,0.7167,0.7167
3775,"Mar 29, 1985",0.7209,0.7209,0.7209
3776,"Mar 28, 1985",0.7124,0.7124,0.7124
3777,"Mar 27, 1985",0.7077,0.7077,0.7077
3778,"Mar 26, 1985",0.6938,0.6938,0.6938
3779,"Mar 25, 1985",0.6877,0.6877,0.6877
3780,"Mar 22, 1985",0.6914,0.6914,0.6914
3781,"Mar 21, 1985",0.6951,0.6951,0.6951
3782,"Mar 20, 1985",0.682,0.682,0.682
3783,"Mar 19, 1985",0.6798,0.6798,0.6798
3784,"Mar 18, 1985",0.6658,0.6658,0.6658
3785,"Mar 15, 1985",0.6619,0.6619,0.6619
3786,"Mar 14, 1985",0.66,0.66,0.66
3787,"Mar 13, 1985",0.6657,0.6657,0.6657
3788,"Mar 12, 1985",0.6689,0.6689,0.6689
3789,"Mar 11, 1985",0.6676,0.6676,0.6676
3790,"Mar 08, 1985",0.6586,0.6586,0.6586
3791,"Mar 07, 1985",0.6574,0.6574,0.6574
3792,"Mar 06, 1985",0.6514,0.6514,0.6514
3793,"Mar 05, 1985",0.6548,0.6548,0.6548
3794,"Mar 04, 1985",0.6639,0.6639,0.6639
3795,"Mar 01, 1985",0.666,0.666,0.666
3796,"Feb 28, 1985",0.6688,0.6688,0.6688
3797,"Feb 27, 1985",0.6703,0.6703,0.6703
3798,"Feb 26, 1985",0.6444,0.6444,0.6444
3799,"Feb 25, 1985",0.6475,0.6475,0.6475
3800,"Feb 22, 1985",0.6598,0.6598,0.6598
3801,"Feb 21, 1985",0.6677,0.6677,0.6677
3802,"Feb 20, 1985",0.6726,0.6726,0.6726
3803,"Feb 19, 1985",0.6759,0.6759,0.6759
3804,"Feb 18, 1985",0.6798,0.6798,0.6798
3805,"Feb 15, 1985",0.6844,0.6844,0.6844
