number,Date,Price,High,Low
1282,"Dec 23, 2013",0.7598491198658843,0.7579989577905158,0.7665852881859676
1283,"Dec 20, 2013",0.7573344509639566,0.7572694111516415,0.7621271627215795
1284,"Dec 19, 2013",0.7563914501257336,0.755706096925482,0.7647808088313341
1285,"Dec 18, 2013",0.7586965632858342,0.7680041688379363,0.7675406007854793
1286,"Dec 17, 2013",0.7673931265716682,0.7649817613340281,0.7727417471605986
1287,"Dec 16, 2013",0.7666596814752726,0.7665450755601874,0.7727417471605986
1288,"Dec 13, 2013",0.7647736797988267,0.7636268890046899,0.771255705339136
1289,"Dec 12, 2013",0.7660310142497904,0.7670661803022408,0.7740154972932809
1290,"Dec 11, 2013",0.7692791282481142,0.7677957269411152,0.7743339348264515
1291,"Dec 10, 2013",0.7666596814752726,0.7663366336633662,0.7736970597601103
1292,"Dec 09, 2013",0.7643545683151718,0.7611255862428349,0.7695573718288928
1293,"Dec 06, 2013",0.7608968985750211,0.7570609692548201,0.7627640377879206
1294,"Dec 05, 2013",0.7569153394803019,0.7539343408025011,0.7534232034815838
1295,"Dec 04, 2013",0.7491617770326908,0.7463262115685253,0.7519371616601209
1296,"Dec 03, 2013",0.7487426655490361,0.7471599791558102,0.7514064324381702
1297,"Dec 02, 2013",0.7437133277451804,0.7475768629494527,0.7516187241269505
1298,"Nov 29, 2013",0.7487426655490361,0.7480979676915059,0.7573505997240209
1299,"Nov 28, 2013",0.7503143336127411,0.7477853048462743,0.7556522662137777
1300,"Nov 27, 2013",0.747590108968986,0.7471599791558102,0.7550153911474364
1301,"Nov 26, 2013",0.7468566638725902,0.7431995831162063,0.7504511198386583
1302,"Nov 25, 2013",0.7409891031014251,0.7417404898384575,0.7480097654176838
1303,"Nov 22, 2013",0.7453897736797988,0.7414278269932254,0.7449315359303683
1304,"Nov 21, 2013",0.7374266554903606,0.7340281396560707,0.7382443477337863
1305,"Nov 20, 2013",0.7329212070410731,0.743616466909849,0.7401549729328096
1306,"Nov 19, 2013",0.7433989941324395,0.7404898384575299,0.7476913278845132
1307,"Nov 18, 2013",0.7398365465213748,0.7398645127670661,0.7463114319074406
1308,"Nov 15, 2013",0.738788767812238,0.7360083376758729,0.7417471605986625
1309,"Nov 14, 2013",0.7350167644593464,0.7352787910369986,0.7403672646215902
1310,"Nov 13, 2013",0.7379505448449288,0.735070349140177,0.7375013268230548
1311,"Nov 12, 2013",0.732606873428332,0.7309015112037519,0.7339985139581786
1312,"Nov 11, 2013",0.7295683151718357,0.7267326732673266,0.7324063262923257
1313,"Nov 08, 2013",0.7257963118189439,0.7290255341323607,0.7295403884937905
1314,"Nov 07, 2013",0.7309304274937134,0.7384054194893174,0.7273113257615964
1315,"Nov 06, 2013",0.7405699916177704,0.7405940594059405,0.7455684109967096
1316,"Nov 05, 2013",0.7365884325230512,0.7377800937988536,0.7435516399532958
1317,"Nov 04, 2013",0.7409891031014251,0.738196977592496,0.7429147648869547
1318,"Nov 01, 2013",0.7379505448449288,0.7449713392391869,0.7469483069737821
1319,"Oct 31, 2013",0.7481139983235543,0.7603960396039605,0.7571383080352403
1320,"Oct 30, 2013",0.7640402347024309,0.7650859822824388,0.7697696635176732
1321,"Oct 29, 2013",0.7650880134115676,0.7680041688379363,0.7739093514488906
1322,"Oct 28, 2013",0.7690695725062868,0.7684210526315788,0.7781551852244983
1323,"Oct 25, 2013",0.7712699077954737,0.7700885878061489,0.7780490393801083
1324,"Oct 24, 2013",0.7707460184409052,0.7693590411672747,0.7769875809362063
1325,"Oct 23, 2013",0.768336127409891,0.7660239708181343,0.7745462265152321
1326,"Oct 22, 2013",0.7687552388935459,0.7660239708181343,0.7661607048084069
1327,"Oct 21, 2013",0.7584870075440069,0.7552892131318395,0.7649931005201147
1328,"Oct 18, 2013",0.7586965632858342,0.7566440854611777,0.7658422672752361
1329,"Oct 17, 2013",0.757753562447611,0.7542470036477332,0.7504511198386583
1330,"Oct 16, 2013",0.7429798826487846,0.7423658155289213,0.7459929943742702
1331,"Oct 15, 2013",0.7417225481978207,0.7427826993225638,0.7467360152850018
1332,"Oct 14, 2013",0.7457041072925399,0.7455966649296507,0.7534232034815838
1333,"Oct 11, 2013",0.7437133277451804,0.7439291297550809,0.7507695573718287
1334,"Oct 10, 2013",0.7414082145850798,0.740177175612298,0.7476913278845132
1335,"Oct 09, 2013",0.7418273260687345,0.7463262115685253,0.7474790361957329
1336,"Oct 08, 2013",0.7469614417435038,0.7467430953621678,0.7551215369918267
1337,"Oct 07, 2013",0.747904442581727,0.7449713392391869,0.7534232034815838
1338,"Oct 04, 2013",0.7453897736797988,0.7491401771756122,0.7529986201040229
1339,"Oct 03, 2013",0.7516764459346186,0.7505992704533612,0.7570321621908502
1340,"Oct 02, 2013",0.747590108968986,0.7467430953621678,0.7499203906167073
1341,"Oct 01, 2013",0.7420368818105618,0.7447628973423658,0.7507695573718287
1342,"Sep 30, 2013",0.7420368818105618,0.7413236060448148,0.7455684109967096
1343,"Sep 27, 2013",0.7416177703269071,0.7421573736321,0.7460991402186603
1344,"Sep 26, 2013",0.7381601005867562,0.7384054194893174,0.74588684852988
1345,"Sep 25, 2013",0.7420368818105618,0.7393434080250129,0.7448253900859783
1346,"Sep 24, 2013",0.7365884325230512,0.7373632100052111,0.7451438276191487
1347,"Sep 23, 2013",0.7385792120704107,0.7412193850964043,0.7467360152850018
1348,"Sep 20, 2013",0.7418273260687345,0.7405940594059405,0.7487527863284154
1349,"Sep 19, 2013",0.7424559932942163,0.7425742574257425,0.7489650780171957
1350,"Sep 18, 2013",0.7416177703269071,0.7397602918186555,0.7317694512259847
1351,"Sep 17, 2013",0.72453897736798,0.7219385096404377,0.7304957010933022
1352,"Sep 16, 2013",0.7219195305951382,0.7235018238665972,0.7273113257615964
1353,"Sep 13, 2013",0.7177284157585917,0.7169359041167275,0.7229593461415984
1354,"Sep 12, 2013",0.7182523051131602,0.7172485669619594,0.7235962212079396
1355,"Sep 11, 2013",0.7196144174350378,0.7173527879103699,0.7218978876976967
1356,"Sep 10, 2013",0.7150041911148366,0.7120375195414276,0.7203057000318438
1357,"Sep 09, 2013",0.7136420787929589,0.712558624283481,0.7127693450801402
1358,"Sep 06, 2013",0.7057837384744343,0.7029702970297028,0.7069313236386796
1359,"Sep 05, 2013",0.6994970662196145,0.7065138092756643,0.7075681987050206
1360,"Sep 04, 2013",0.7088222967309306,0.7062011464304326,0.7124509075469696
1361,"Sep 03, 2013",0.7047359597652976,0.7039082855653988,0.7105402823479461
1362,"Sep 02, 2013",0.7070410729253982,0.7080771235018238,0.7154229911898948
1363,"Aug 30, 2013",0.7101844090528082,0.709953100573215,0.714467678590383
1364,"Aug 29, 2013",0.7121751886001677,0.7191245440333508,0.7191380957435518
1365,"Aug 28, 2013",0.7225481978206205,0.7248566961959354,0.7283727842054983
1366,"Aug 27, 2013",0.7281014249790445,0.724960917144346,0.7302834094045219
1367,"Aug 26, 2013",0.7255867560771165,0.7243355914538822,0.7336800764250078
1368,"Aug 23, 2013",0.7269488683989942,0.7260031266284522,0.7312387220040335
1369,"Aug 22, 2013",0.7242246437552389,0.7223553934340802,0.727629763294767
1370,"Aug 21, 2013",0.7243294216261527,0.7278791036998437,0.7314510136928138
1371,"Aug 20, 2013",0.7306160938809723,0.7304846274101092,0.7301772635601316
1372,"Aug 19, 2013",0.722024308466052,0.7224596143824907,0.7294342426494003
1373,"Aug 16, 2013",0.72139564124057,0.7228764981761334,0.728797367583059
1374,"Aug 15, 2013",0.7233864207879297,0.7213131839499739,0.7178643456108693
1375,"Aug 14, 2013",0.7137468566638725,0.7123501823866597,0.7212610126313554
1376,"Aug 13, 2013",0.7143755238893548,0.7163105784262637,0.7206241375650142
1377,"Aug 12, 2013",0.718357082984074,0.7193329859301719,0.7254007005625731
