date,googlclose,googlvolume
2010-10-06,268.0023,5519000.0
2010-10-07,265.8256,4786800.0
2010-10-08,269.0054,5712600.0
2010-10-11,270.2542,5247300.0
2010-10-12,271.5332,7499600.0
2010-10-13,272.4912,6105000.0
2010-10-14,271.3025,13254900.0
2010-10-15,301.6562,29619900.0
2010-10-18,309.8114,14182200.0
2010-10-19,304.8561,9166600.0
2010-10-20,304.9313,7043100.0
2010-10-21,306.9425,5835100.0
2010-10-22,307.2133,4507600.0
2010-10-25,309.2045,6310400.0
2010-10-26,310.2577,5020700.0
2010-10-27,309.1894,4479300.0
2010-10-28,310.2477,4364200.0
2010-10-29,307.8001,4552000.0
2010-11-01,308.4522,6168000.0
2010-11-02,308.7531,3991200.0
2010-11-03,311.0502,6754200.0
2010-11-04,313.1015,7134400.0
2010-11-05,313.5078,3527800.0
2010-11-08,314.3554,4198300.0
2010-11-09,313.3774,4469900.0
2010-11-10,312.4044,4989000.0
2010-11-11,309.5506,4518600.0
2010-11-12,302.579,6779200.0
2010-11-15,298.6569,6950800.0
2010-11-16,292.7637,6608100.0
2010-11-17,292.6785,4880100.0
2010-11-18,299.2036,5174800.0
2010-11-19,296.3297,4590400.0
2010-11-22,296.5253,4368800.0
2010-11-23,292.4076,4320800.0
2010-11-24,298.4062,4788000.0
2010-11-26,295.9135,2619500.0
2010-11-29,291.9562,5713600.0
2010-11-30,278.7154,14220500.0
2010-12-01,283.0487,7500600.0
2010-12-02,286.7953,5090700.0
2010-12-03,287.3871,5257100.0
2010-12-06,290.0754,4183400.0
2010-12-07,294.479,6078300.0
2010-12-08,296.1843,3510200.0
2010-12-09,296.6658,3734000.0
2010-12-10,297.0219,3405900.0
2010-12-13,298.2306,4792200.0
2010-12-14,298.3761,3283300.0
2010-12-15,296.0639,4331000.0
2010-12-16,296.7711,3190600.0
2010-12-17,296.3147,6168000.0
2010-12-20,298.4513,3942600.0
2010-12-21,302.4687,3755200.0
2010-12-22,303.6824,2412500.0
2010-12-23,303.0505,2219300.0
2010-12-27,302.1226,2413700.0
2010-12-28,300.3873,2127400.0
2010-12-29,301.4305,2036300.0
2010-12-30,300.3572,1977000.0
2010-12-31,297.9046,3075500.0
2011-01-03,303.1107,4725600.0
2011-01-04,301.9922,3645300.0
2011-01-05,305.478,5059500.0
2011-01-06,307.6998,4111400.0
2011-01-07,309.1744,4198100.0
2011-01-10,308.0559,3155200.0
2011-01-11,308.9587,2875700.0
2011-01-12,309.3901,3262100.0
2011-01-13,309.2998,2665300.0
2011-01-14,313.0564,4726400.0
2011-01-18,320.8053,7226700.0
2011-01-19,316.8531,6805300.0
2011-01-20,314.3554,10960600.0
2011-01-21,306.8623,17790900.0
2011-01-24,306.4861,9189200.0
2011-01-25,310.9148,7286300.0
2011-01-26,309.2045,4072100.0
2011-01-27,309.3499,4034300.0
2011-01-28,301.4255,8453700.0
2011-01-31,301.1095,5604100.0
2011-02-01,306.466,5485100.0
2011-02-02,306.9475,3517800.0
2011-02-03,306.0197,2987200.0
2011-02-04,306.4359,3098400.0
2011-02-07,308.0986,3595600.0
2011-02-08,310.1474,3386400.0
2011-02-09,309.2045,3681300.0
2011-02-10,309.1744,4664100.0
2011-02-11,313.2169,5174600.0
2011-02-14,315.0475,4251700.0
2011-02-15,313.0413,4179800.0
2011-02-16,313.0764,3364600.0
2011-02-17,313.598,2954600.0
2011-02-18,316.0155,6429300.0
2011-02-22,306.0497,7272500.0
2011-02-23,306.6065,5773400.0
2011-02-24,305.3526,5417900.0
2011-02-25,305.9645,3860900.0
2011-02-28,307.6497,4558400.0
2011-03-01,301.3101,6639700.0
2011-03-02,301.3252,4049300.0
2011-03-03,305.7237,3886700.0
2011-03-04,301.2399,6015900.0
2011-03-07,296.746,6918400.0
2011-03-08,297.072,4565200.0
2011-03-09,296.8012,4297600.0
2011-03-10,291.0484,6249900.0
2011-03-11,289.2479,6057900.0
2011-03-14,285.8775,5626500.0
2011-03-15,285.6618,8003100.0
2011-03-16,279.4125,7589400.0
2011-03-17,281.5491,5792800.0
2011-03-18,281.3987,6590600.0
2011-03-21,289.1426,6035700.0
2011-03-22,289.5538,3770000.0
2011-03-23,291.9813,3628700.0
2011-03-24,294.3536,4193200.0
2011-03-25,290.7676,5711000.0
2011-03-28,288.5708,4432300.0
2011-03-29,291.7657,3206300.0
2011-03-30,291.8208,2841700.0
2011-03-31,294.2884,4054700.0
2011-04-01,296.8162,5221100.0
2011-04-04,294.7499,4104800.0
2011-04-05,285.4261,12082900.0
2011-04-06,287.979,5331200.0
2011-04-07,290.898,5057900.0
2011-04-08,289.9751,3799700.0
2011-04-11,289.5789,3712600.0
2011-04-12,286.1884,4167000.0
2011-04-13,289.0322,4134600.0
2011-04-14,290.1507,10901600.0
2011-04-15,266.1716,28059300.0
2011-04-18,264.2357,10069500.0
2011-04-19,261.5724,5362800.0
2011-04-20,263.679,6113800.0
2011-04-21,263.363,4935200.0
2011-04-25,263.3379,3258300.0
2011-04-26,267.2349,6993000.0
2011-04-27,269.7126,4592200.0
2011-04-28,269.8179,3996000.0
2011-04-29,272.8924,8448500.0
2011-05-02,270.1138,4263100.0
2011-05-03,267.7716,4158800.0
2011-05-04,268.7245,4229700.0
2011-05-05,267.9622,3991600.0
2011-05-06,268.4788,4108000.0
2011-05-09,269.6725,3893500.0
2011-05-10,272.1702,4081700.0
2011-05-11,268.554,4672900.0
2011-05-12,268.3534,2893700.0
2011-05-13,265.5949,4213100.0
2011-05-16,260.0126,5910400.0
2011-05-17,266.0513,6600500.0
2011-05-18,265.7253,3902400.0
2011-05-19,266.4475,4932400.0
2011-05-20,262.8263,4630300.0
2011-05-23,259.9976,4595400.0
2011-05-24,259.9324,3796200.0
2011-05-25,260.6396,2600500.0
2011-05-26,259.8672,4232700.0
2011-05-27,261.2565,3488100.0
2011-05-31,265.329,5369200.0
2011-06-01,263.6138,5905800.0
2011-06-02,264.8476,4404500.0
2011-06-03,262.3498,3493500.0
2011-06-06,261.3367,3880300.0
2011-06-07,260.3186,3811300.0
2011-06-08,260.3888,3303400.0
2011-06-09,259.165,3374800.0
2011-06-10,255.5413,4874900.0
2011-06-13,253.1464,4849700.0
2011-06-14,254.9721,4678300.0
2011-06-15,252.2537,4142400.0
2011-06-16,250.9597,5508400.0
2011-06-17,243.2609,10480300.0
2011-06-20,243.0402,6051100.0
2011-06-21,247.2633,5525200.0
2011-06-22,244.2565,4809300.0
2011-06-23,240.8535,9593700.0
2011-06-24,238.1752,7603500.0
2011-06-27,242.1475,6882500.0
2011-06-28,247.5893,5424700.0
2011-06-29,249.5554,4681300.0
2011-06-30,253.974,4851900.0
2011-07-01,261.3207,7266100.0
2011-07-05,267.0443,7690700.0
2011-07-06,268.5089,5385800.0
2011-07-07,274.1463,7863100.0
2011-07-08,266.8186,9530800.0
2011-07-11,264.4564,5672900.0
2011-07-12,267.8318,5676700.0
2011-07-13,269.9634,5574800.0
2011-07-14,265.2889,13285700.0
2011-07-15,299.7353,27436700.0
2011-07-18,298.3911,8927600.0
2011-07-19,302.2079,5929000.0
2011-07-20,298.5967,4451100.0
2011-07-21,304.4348,6932000.0
2011-07-22,310.0722,7049300.0
2011-07-25,310.4483,6256900.0
2011-07-26,312.2238,4681100.0
2011-07-27,304.5501,7860900.0
2011-07-28,306.4159,6210500.0
2011-07-29,302.7797,8266500.0
2011-08-01,304.3244,7924200.0
2011-08-02,297.1172,6394700.0
2011-08-03,301.5158,7643700.0
2011-08-04,289.6541,9819300.0
2011-08-05,290.4165,11846300.0
2011-08-08,273.8554,14978200.0
2011-08-09,287.5928,12926400.0
2011-08-10,275.355,10728400.0
2011-08-11,281.9353,9651500.0
2011-08-12,282.7578,6302200.0
2011-08-15,279.4777,14275500.0
2011-08-16,270.3345,13864900.0
2011-08-17,267.4004,8150000.0
2011-08-18,253.2217,12568800.0
2011-08-19,246.2201,10809100.0
2011-08-22,249.8563,9801900.0
2011-08-23,260.2133,8684900.0
2011-08-24,262.4552,7181800.0
2011-08-25,260.8251,6579400.0
2011-08-26,264.2457,7185400.0
2011-08-29,270.3746,4666900.0
2011-08-30,271.1871,5972000.0
2011-08-31,271.3175,5381200.0
2011-09-01,267.0744,4826100.0
2011-09-02,263.2326,4797500.0
2011-09-06,261.8985,5426100.0
2011-09-07,267.8418,5506000.0
2011-09-08,268.3082,4756200.0
2011-09-09,263.2376,6531000.0
2011-09-12,265.8807,5335400.0
2011-09-13,265.5798,4703600.0
2011-09-14,266.8588,5383400.0
2011-09-15,272.12,5915600.0
2011-09-16,274.1864,7061500.0
2011-09-19,274.1814,4931800.0
2011-09-20,274.1588,5552600.0
2011-09-21,270.4348,5023500.0
2011-09-22,261.1361,8791700.0
2011-09-23,263.5686,5549000.0
2011-09-26,266.7685,5263100.0
2011-09-27,270.505,6015700.0
2011-09-28,265.2388,4522000.0
2011-09-29,264.5667,5807300.0
2011-09-30,258.3174,5441700.0
2011-10-03,248.5272,8939800.0
2011-10-04,251.7271,8309200.0
2011-10-05,253.1314,9059100.0
2011-10-06,258.1519,6841700.0
2011-10-07,258.3575,5706000.0
2011-10-10,269.4167,4639700.0
2011-10-11,272.431,5701000.0
2011-10-12,275.0992,6349200.0
2011-10-13,280.3604,11363800.0
2011-10-14,296.7561,17042700.0
2011-10-17,292.1067,8008300.0
2011-10-18,296.1692,7593900.0
2011-10-19,291.2491,5857100.0
2011-10-20,292.7387,6751200.0
2011-10-21,296.1592,6775200.0
2011-10-24,299.1334,6846900.0
2011-10-25,292.4829,5075900.0
2011-10-26,294.0627,5740400.0
2011-10-27,300.2619,7553000.0
2011-10-28,300.9992,5010900.0
2011-10-31,297.2375,5110400.0
2011-11-01,290.2209,6243900.0
2011-11-02,293.3154,4237500.0
2011-11-03,299.6751,5334200.0
2011-11-04,298.993,5663900.0
2011-11-07,305.1068,6708000.0
2011-11-08,307.118,6052700.0
2011-11-09,301.4054,7414500.0
2011-11-10,298.4613,5731000.0
2011-11-11,305.1169,7946000.0
2011-11-14,307.4491,6371000.0
2011-11-15,309.2346,5346600.0
2011-11-16,306.6817,5211700.0
2011-11-17,301.3653,6979600.0
2011-11-18,298.361,6568800.0
2011-11-21,291.3694,5996500.0
2011-11-22,290.898,4805700.0
2011-11-23,285.9377,4646900.0
2011-11-25,282.3717,3121600.0
2011-11-28,295.0057,5652100.0
2011-11-29,292.3675,3659900.0
2011-11-30,300.623,6787200.0
2011-12-01,307.8353,7233900.0
2011-12-02,311.1405,8163200.0
2011-12-05,313.7937,6388600.0
2011-12-06,312.8507,4648300.0
2011-12-07,312.6602,4510000.0
2011-12-08,308.9788,4821300.0
2011-12-09,314.6814,5526800.0
2011-12-12,313.6632,4363400.0
2011-12-13,313.7836,8048300.0
2011-12-14,309.9919,7799500.0
2011-12-15,310.7292,4812300.0
2011-12-16,313.9491,8909600.0
2011-12-19,311.8777,4282700.0
2011-12-20,316.161,4771600.0
2011-12-21,313.8789,4990800.0
2011-12-22,315.8249,3640900.0
2011-12-23,317.5502,2904400.0
2011-12-27,321.1163,3209500.0
2011-12-28,320.8404,4250100.0
2011-12-29,322.1946,3147600.0
2011-12-30,323.95,3561000.0
2012-01-03,333.7352,7345600.0
2012-01-04,335.1747,5722200.0
2012-01-05,330.5253,6559200.0
2012-01-06,326.0164,5380400.0
2012-01-09,312.1937,11633500.0
2012-01-10,312.5348,8782400.0
2012-01-11,313.9491,4795200.0
2012-01-12,315.7948,3746600.0
2012-01-13,313.4626,4609900.0
2012-01-17,315.2632,3814700.0
2012-01-18,317.4349,5517800.0
2012-01-19,320.7752,12597900.0
2012-01-20,293.9022,21131400.0
2012-01-23,293.6665,6818900.0
2012-01-24,291.3644,6105400.0
2012-01-25,285.6267,9965400.0
2012-01-26,284.9296,6445900.0
2012-01-27,290.8879,7227700.0
2012-01-30,289.7394,4656300.0
2012-01-31,290.9531,4280500.0
2012-02-01,291.3143,4636700.0
2012-02-02,293.4609,4824500.0
2012-02-03,299.0883,6330600.0
2012-02-06,305.488,7351800.0
2012-02-07,304.3244,4180000.0
2012-02-08,305.8692,3669100.0
2012-02-09,306.6767,4524800.0
2012-02-10,303.8931,4645700.0
2012-02-13,307.0478,3628900.0
2012-02-14,305.824,3603700.0
2012-02-15,303.7175,4846900.0
2012-02-16,304.199,5056700.0
2012-02-17,303.2561,4893300.0
2012-02-21,307.9506,4956600.0
2012-02-22,304.9112,3930000.0
2012-02-23,303.9934,4105800.0
2012-02-24,305.8943,3867300.0
2012-02-27,305.5984,3624100.0
2012-02-28,310.1524,5689500.0
2012-02-29,310.0822,6267500.0
2012-03-01,312.1636,4470900.0
2012-03-02,311.5868,3143400.0
2012-03-05,308.076,3183400.0
2012-03-06,303.4166,6342400.0
2012-03-07,304.3395,2526400.0
2012-03-08,304.51,2688300.0
2012-03-09,301.0543,5335800.0
2012-03-12,303.5119,3334600.0
2012-03-13,309.8465,4487100.0
2012-03-14,308.9487,5867900.0
2012-03-15,311.5267,4865300.0
2012-03-16,313.4877,6094800.0
2012-03-19,317.9715,4341200.0
2012-03-20,317.7258,3077900.0
2012-03-21,320.9808,4934200.0
2012-03-22,324.0252,4815500.0
2012-03-23,322.2899,3876500.0
2012-03-26,325.6703,3634700.0
2012-03-27,324.5117,4010300.0
2012-03-28,328.8953,5072700.0
2012-03-29,325.2089,3844700.0
2012-03-30,321.6128,4616700.0
2012-04-02,324.4616,4563800.0
2012-04-03,322.3049,4085700.0
2012-04-04,318.5584,3251900.0
2012-04-05,317.139,4632700.0
2012-04-09,316.3967,4361000.0
2012-04-10,314.4005,4959000.0
2012-04-11,318.9646,4393600.0
2012-04-12,326.5129,11501600.0
2012-04-13,313.267,16302200.0
2012-04-16,303.9733,11372800.0
2012-04-17,305.7288,6041700.0
2012-04-18,304.6655,5333600.0
2012-04-19,300.5779,6582600.0
2012-04-20,298.9528,6110600.0
2012-04-23,299.7252,4391200.0
2012-04-24,301.5659,3854300.0
2012-04-25,305.804,3638500.0
2012-04-26,308.6879,4180800.0
2012-04-27,308.4421,3269500.0
2012-04-30,303.3614,4809700.0
2012-05-01,303.1508,4000500.0
2012-05-02,304.5702,3219700.0
2012-05-03,306.456,3732200.0
2012-05-04,299.4092,4410300.0
2012-05-07,304.7156,3985000.0
2012-05-08,307.3437,5349200.0
2012-05-09,305.5181,4652900.0
2012-05-10,307.7801,3068700.0
2012-05-11,303.552,4194600.0
2012-05-14,302.9351,3645100.0
2012-05-15,306.5011,4199900.0
2012-05-16,315.4387,9660500.0
2012-05-17,312.4896,6700800.0
2012-05-18,301.1296,11935000.0
2012-05-21,308.0058,6144600.0
2012-05-22,301.3302,6097600.0
2012-05-23,305.6736,6349800.0
2012-05-24,302.7646,3778800.0
2012-05-25,296.6808,7156600.0
2012-05-29,298.0902,5206100.0
2012-05-30,295.0257,3809500.0
2012-05-31,291.3293,5930600.0
2012-06-01,286.374,6109600.0
2012-06-04,290.1908,4860500.0
2012-06-05,286.0881,4675100.0
2012-06-06,291.1839,4187400.0
2012-06-07,290.0102,3513400.0
2012-06-08,291.1237,2817900.0
2012-06-11,285.1302,5316800.0
2012-06-12,283.4249,6441900.0
2012-06-13,281.4137,3904400.0
2012-06-14,280.3905,4685100.0
2012-06-15,283.129,5996300.0
2012-06-18,286.3088,4988800.0
2012-06-19,291.6653,4148200.0
2012-06-20,289.6491,4688700.0
2012-06-21,283.4801,4018500.0
2012-06-22,286.6248,4451300.0
2012-06-25,281.2181,3160000.0
2012-06-26,283.2143,2697600.0
2012-06-27,285.5314,3381200.0
2012-06-28,283.0287,3837900.0
2012-06-29,290.9331,5033900.0
2012-07-02,291.1337,3307600.0
2012-07-03,294.8251,2376600.0
2012-07-05,298.8826,4687100.0
2012-07-06,293.8972,4319200.0
2012-07-09,293.9123,3426700.0
2012-07-10,291.7506,3842300.0
2012-07-11,286.4793,6991600.0
2012-07-12,286.1232,4614900.0
2012-07-13,289.1526,3948000.0
2012-07-16,288.3501,2922200.0
2012-07-17,289.2579,3356800.0
2012-07-18,291.2792,3093300.0
2012-07-19,297.4482,9340000.0
2012-07-20,306.3557,12914400.0
2012-07-23,308.708,7116200.0
2012-07-24,304.7257,4014700.0
2012-07-25,304.9363,3642300.0
2012-07-26,307.6296,3367000.0
2012-07-27,318.4631,7092300.0
2012-07-30,317.1289,4369000.0
2012-07-31,317.465,3727400.0
2012-08-01,317.3195,3685500.0
2012-08-02,315.3485,3951400.0
2012-08-03,321.6579,3790400.0
2012-08-06,322.4052,3561200.0
2012-08-07,321.2617,3959600.0
2012-08-08,322.1093,2641700.0
2012-08-09,322.1695,2138400.0
2012-08-10,321.994,2866300.0
2012-08-13,331.0268,6529200.0
2012-08-14,335.3652,7316000.0
2012-08-15,334.8035,4816500.0
2012-08-16,337.4768,3431900.0
2012-08-17,339.6184,4351000.0
2012-08-20,338.8159,3512600.0
2012-08-21,335.7916,4439900.0
2012-08-22,339.6384,3814500.0
2012-08-23,339.4478,3564800.0
2012-08-24,340.3657,2850300.0
2012-08-27,335.6461,5222100.0
2012-08-28,339.6735,4113000.0
2012-08-29,345.0702,5974600.0
2012-08-30,341.8954,3250500.0
2012-08-31,343.6057,4249900.0
2012-09-04,341.5744,3775400.0
2012-09-05,341.4139,3412900.0
2012-09-06,350.7828,6080900.0
2012-09-07,354.1683,6459500.0
2012-09-10,351.47,5114800.0
2012-09-11,347.1667,3743800.0
2012-09-12,346.5096,5279300.0
2012-09-13,354.1131,5312600.0
2012-09-14,355.9387,5231700.0
2012-09-17,356.0892,3013500.0
2012-09-18,360.2521,4129400.0
2012-09-19,364.8763,6190400.0
2012-09-20,365.1856,5808900.0
2012-09-21,368.1314,12705400.0
2012-09-24,375.8502,7120400.0
2012-09-25,375.7399,12104800.0
2012-09-26,377.8965,11334400.0
2012-09-27,379.4212,7854300.0
2012-09-28,378.4181,5561400.0
2012-10-01,382.0694,6329600.0
2012-10-02,379.667,5574800.0
2012-10-03,382.4305,4412100.0
2012-10-04,385.2141,4903400.0
2012-10-05,385.0135,5466300.0
2012-10-08,380.0933,3913200.0
2012-10-09,373.197,6000300.0
2012-10-10,373.4328,4075700.0
2012-10-11,376.9035,4763000.0
2012-10-12,373.528,4803500.0
2012-10-15,371.6372,6032100.0
2012-10-16,373.503,4112200.0
2012-10-17,378.9147,4581200.0
2012-10-18,348.576,24859900.0
2012-10-19,341.9506,22941400.0
2012-10-22,340.3857,8103000.0
2012-10-23,341.2283,5827300.0
2012-10-24,339.6997,4988000.0
2012-10-25,339.9293,4797300.0
2012-10-26,338.6203,3897600.0
2012-10-31,341.2021,3070900.0
2012-11-01,344.8595,4096000.0
2012-11-02,345.0241,4644100.0
2012-11-05,342.5374,3268500.0
2012-11-06,341.9155,3162400.0
2012-11-07,334.5929,4460100.0
2012-11-08,327.1549,5188800.0
2012-11-09,332.5415,6221900.0
2012-11-12,333.981,2808900.0
2012-11-13,330.547,3185200.0
2012-11-14,327.2853,3333400.0
2012-11-15,324.6321,3694100.0
2012-11-16,324.592,6869500.0
2012-11-19,335.1395,4731600.0
2012-11-20,336.0223,4173200.0
2012-11-21,333.9659,4220100.0
2012-11-23,335.0192,1843100.0
2012-11-26,331.5986,4404700.0
2012-11-27,336.3934,5012300.0
2012-11-28,342.8935,6077900.0
2012-11-29,347.0162,5547400.0
2012-11-30,350.2662,6320800.0
2012-12-03,348.7014,4380600.0
2012-12-04,346.5849,3979400.0
2012-12-05,344.9749,3721000.0
2012-12-06,346.635,2921600.0
2012-12-07,343.1643,3834700.0
2012-12-10,343.7712,2730600.0
2012-12-11,349.5189,5369800.0
2012-12-12,349.86,4847100.0
2012-12-13,352.4379,6882900.0
2012-12-14,352.0684,4255900.0
2012-12-17,361.5059,6064700.0
2012-12-18,361.6514,6003700.0
2012-12-19,361.1699,3833300.0
2012-12-20,362.2984,3310600.0
2012-12-21,358.923,7044900.0
2012-12-24,355.8485,1680100.0
2012-12-26,355.5325,2362400.0
2012-12-27,354.2385,3291500.0
2012-12-28,351.0888,2801100.0
2012-12-31,354.7852,3990800.0
2013-01-02,362.7448,5077500.0
2013-01-03,362.9554,4631700.0
2013-01-04,370.1275,5521400.0
2013-01-07,368.5126,3308000.0
2013-01-08,367.7853,3348800.0
2013-01-09,370.2018,4045300.0
2013-01-10,371.888,3667700.0
2013-01-11,371.1407,2567800.0
2013-01-14,362.7448,5722000.0
2013-01-15,363.5874,7847500.0
2013-01-16,358.7023,4042700.0
2013-01-17,356.7613,4418500.0
2013-01-18,353.3457,6447100.0
2013-01-22,352.5232,7577200.0
2013-01-23,371.898,11806300.0
2013-01-24,378.0821,6758600.0
2013-01-25,378.0019,4447300.0
2013-01-28,376.5273,3250900.0
2013-01-29,378.0069,3490700.0
2013-01-30,378.0821,3462500.0
2013-01-31,379.015,3265100.0
2013-02-01,389.0008,7484700.0
2013-02-04,380.6851,6074900.0
2013-02-05,384.0555,3737600.0
2013-02-06,386.2774,4152000.0
2013-02-07,388.1733,5674700.0
2013-02-08,393.9009,6034100.0
2013-02-11,392.4214,4331200.0
2013-02-12,391.5587,3714200.0
2013-02-13,392.642,2394000.0
2013-02-14,395.1297,3467100.0
2013-02-15,397.6726,5454100.0
2013-02-19,404.6742,5857700.0
2013-02-20,397.4569,5522800.0
2013-02-21,398.9967,7005700.0
2013-02-22,401.0931,4103600.0
2013-02-25,396.6093,4603100.0
2013-02-26,396.2883,4400500.0
2013-02-27,401.1282,4048100.0
2013-02-28,401.8404,4527000.0
2013-03-01,404.3432,4346400.0
2013-03-04,412.0239,5545600.0
2013-03-05,420.6004,8080100.0
2013-03-06,416.9772,5740200.0
2013-03-07,417.5871,4101200.0
2013-03-08,417.0474,5817900.0
2013-03-11,418.7025,3186200.0
2013-03-12,415.0863,4012500.0
2013-03-13,413.9328,3279300.0
2013-03-14,412.0419,3299000.0
2013-03-15,408.4117,6193200.0
2013-03-18,405.1456,3672900.0
2013-03-19,406.9161,4192200.0
2013-03-20,408.6154,2924600.0
2013-03-21,406.886,2952200.0
2013-03-22,406.4095,2973400.0
2013-03-25,406.0735,3420500.0
2013-03-26,407.4678,2381400.0
2013-03-27,402.5727,4322000.0
2013-03-28,398.3236,4571000.0
2013-04-01,401.8354,3610900.0
2013-04-02,407.7788,4078900.0
2013-04-03,404.3492,3473500.0
2013-04-04,398.766,4890300.0
2013-04-05,392.7373,6860900.0
2013-04-08,388.6246,5658500.0
2013-04-09,390.029,4310200.0
2013-04-10,396.3134,3953200.0
2013-04-11,396.4187,4053300.0
2013-04-12,396.2482,3270100.0
2013-04-15,392.1756,4901200.0
2013-04-16,397.9133,3480500.0
2013-04-17,392.4916,4069900.0
2013-04-18,384.1428,6638300.0
2013-04-19,401.1734,11594700.0
2013-04-22,401.2958,5761000.0
2013-04-23,405.2008,4580000.0
2013-04-24,407.9864,3654500.0
2013-04-25,405.8027,3980400.0
2013-04-26,401.9508,4970400.0
2013-04-29,410.7981,4596900.0
2013-04-30,413.5616,4608700.0
2013-05-01,411.4852,2907000.0
2013-05-02,416.0894,4032500.0
2013-05-03,424.1694,5020100.0
2013-05-06,432.1089,4278300.0
2013-05-07,429.9422,3914000.0
2013-05-08,438.1676,4931600.0
2013-05-09,437.0893,4396700.0
2013-05-10,441.4778,3791600.0
2013-05-13,440.1236,2894100.0
2013-05-14,444.9234,3155400.0
2013-05-15,459.363,7963800.0
2013-05-16,453.3344,6412700.0
2013-05-17,455.9976,5578400.0
2013-05-20,455.6716,4540800.0
2013-05-21,454.8892,3962000.0
2013-05-22,446.087,5116000.0
2013-05-23,442.7618,4545600.0
2013-05-24,438.0121,4589000.0
2013-05-28,441.9994,4510400.0
2013-05-29,435.4993,4022700.0
2013-05-30,436.7281,4237100.0
2013-05-31,436.9578,3934800.0
2013-06-03,435.1583,4946400.0
2013-06-04,430.8801,3733400.0
2013-06-05,431.181,4209300.0
2013-06-06,433.6587,5153000.0
2013-06-07,441.227,5343800.0
2013-06-10,446.4883,4670900.0
2013-06-11,441.2671,3511600.0
2013-06-12,437.34,4405100.0
2013-06-13,439.8578,4135600.0
2013-06-14,438.8748,4485500.0
2013-06-17,444.4971,4288300.0
2013-06-18,451.7044,4329400.0
2013-06-19,451.7345,5825900.0
2013-06-20,443.7398,6737200.0
2013-06-21,441.8289,7956600.0
2013-06-24,436.2416,6027700.0
2013-06-25,434.4411,5101200.0
2013-06-26,438.1776,3659100.0
2013-06-27,439.8929,3849100.0
2013-06-28,441.548,4693900.0
2013-07-01,445.3146,3446100.0
2013-07-02,442.521,3779200.0
2013-07-03,444.5874,2091900.0
2013-07-05,448.1283,3400300.0
2013-07-08,453.9463,3935000.0
2013-07-09,454.0215,3954800.0
2013-07-10,454.3977,3413300.0
2013-07-11,461.5447,5163200.0
2013-07-12,462.929,5131200.0
2013-07-15,463.7766,3917000.0
2013-07-16,461.2278,3962000.0
2013-07-17,460.6971,3009100.0
2013-07-18,456.7499,7261700.0
2013-07-19,449.6871,14703800.0
2013-07-22,456.76,5800500.0
2013-07-23,453.2993,4087300.0
2013-07-24,452.8479,4152800.0
2013-07-25,445.2244,5996100.0
2013-07-26,444.0457,3551800.0
2013-07-29,442.501,3780000.0
2013-07-30,446.8394,3507600.0
2013-07-31,445.2494,4342600.0
2013-08-01,453.5099,4272500.0
2013-08-02,454.6886,3424300.0
2013-08-05,453.9011,2616700.0
2013-08-06,449.6731,3009100.0
2013-08-07,446.7039,2755600.0
2013-08-08,447.712,2973000.0
2013-08-09,446.5836,2644700.0
2013-08-12,444.126,2751200.0
2013-08-13,441.9894,2836700.0
2013-08-14,436.2517,4160200.0
2013-08-15,431.161,3734600.0
2013-08-16,429.7807,3346800.0
2013-08-19,434.1652,3618100.0
2013-08-20,434.0499,2463500.0
2013-08-21,436.0109,3511000.0
2013-08-22,438.2077,1738000.0
2013-08-23,436.4523,2152000.0
2013-08-26,434.5364,2102800.0
2013-08-27,426.3912,3464700.0
2013-08-28,425.5888,2657100.0
2013-08-29,429.0394,2954000.0
2013-08-30,424.7612,3719400.0
2013-09-03,431.5221,4091100.0
2013-09-04,437.1665,4078300.0
2013-09-05,441.1418,2580000.0
2013-09-06,441.1518,3120000.0
2013-09-09,445.4019,2466700.0
2013-09-10,445.7109,2572600.0
2013-09-11,449.4825,3217900.0
2013-09-12,447.9147,2188800.0
2013-09-13,445.9105,2648100.0
2013-09-16,445.2545,2670300.0
2013-09-17,444.4269,2516200.0
2013-09-18,453.0585,3865500.0
2013-09-19,450.5859,3192600.0
2013-09-20,452.9532,8681900.0
2013-09-23,444.6225,3551200.0
2013-09-24,444.793,2970600.0
2013-09-25,439.9732,3294700.0
2013-09-26,440.4446,2517200.0
2013-09-27,439.5519,2515000.0
2013-09-30,439.3111,3441300.0
2013-10-01,444.8753,3366200.0
2013-10-02,445.3698,2987600.0
2013-10-03,439.4014,4229700.0
2013-10-04,437.5256,2713200.0
2013-10-07,434.2104,2584600.0
2013-10-08,428.1567,3883500.0
2013-10-09,429.2551,5297200.0
2013-10-10,435.4642,4506000.0
2013-10-11,437.345,2814900.0
2013-10-14,439.4114,2484700.0
2013-10-15,442.3706,3180600.0
2013-10-16,450.4049,4011100.0
2013-10-17,445.7731,8504600.0
2013-10-18,507.2709,23109600.0
2013-10-21,503.2033,7249300.0
2013-10-22,505.0591,4412700.0
2013-10-23,517.3019,5321000.0
2013-10-24,514.3628,4180000.0
2013-10-25,509.1718,4056900.0
2013-10-28,509.0715,2315000.0
2013-10-29,519.7243,3206700.0
2013-10-30,516.8053,2645500.0
2013-10-31,516.8856,3276700.0
2013-11-01,515.1101,2564000.0
2013-11-04,514.6437,2275300.0
2013-11-05,512.3415,2360400.0
2013-11-06,512.9585,1823900.0
2013-11-07,505.5355,3355800.0
2013-11-08,509.588,2579000.0
2013-11-11,506.8596,2222900.0
